id_acidente	id_veiculo	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
D011300245	02	AU	DDW3471	M	42	SI	X	BR	5
D011300245	01	MO	LKQ1972	M	22	SI	X	BR	3
D011300246	01	AU	EMT4547	M	78	SI	X	BR	8
D011300247	01	MO	DRV6133	M	34	SI	X	BR	5
D011300247	02	AU	       	F	SI	SI	X	BR	8
D011300249	01	MO	DVH8455	M	28	SI	X	BR	3
D011300249	02	AU	AMF0606	M	75	IN	X	BR	8
D011300251	03	AU	EMW5584	M	19	SI	X	BR	5
D011300251	04	ON	DJB1226	M	31	SI	X	BR	5
D011300251	02	AU	ETS9925	M	30	SI	X	BR	5
D011300251	01	AU	EFA5711	F	35	SI	X	BR	7
D011300252	01	AU	MBU1104	M	19	HA	X	BR	3
D011300253	01	MO	ESE9985	M	30	SI	X	BR	5
D011300253	02	CA	EJG3721	M	47	SI	X	BR	5
D011300254	01	MO	EQP3625	M	24	SI	X	BR	2
D011300254	02	AU	DRB7191	M	SI	SI	X	BR	8
D011300255	01	MO	EFK1842	M	34	SI	X	BR	8
D011300256	01	MO	EVL0437	M	19	SI	X	BR	5
D011300256	02	AU	DHK5739	F	25	SI	X	BR	5
D011300257	03	CM	EJF5340	M	SI	SI	X	BR	8
D011300257	02	AU	EIH4178	M	SI	SI	X	BR	8
D011300257	01	MO	DRX0863	M	37	SI	X	BR	7
D011300258	01	MO	NHI6864	M	30	SI	X	BR	5
D011300259	01	AU	DHR2788	F	62	SI	X	BR	7
D011300259	02	AU	HCL0457	M	36	SI	X	BR	7
D011300259	03	AU	FZF2728	F	32	SI	X	BR	7
D011300260	01	MO	DPK3659	M	23	SI	X	BR	5
D011300260	02	AU	DWW4398	F	68	SI	X	BR	7
D011300261	01	OU	ELW8616	M	46	HA	X	BR	3
D011300262	02	AU	BOR8084	M	45	SI	X	BR	3
D011300262	01	MO	EIE4964	M	35	SI	X	BR	3
D011300263	01	ON	DTB9514	M	44	SI	X	BR	4
D011300263	02	BI	       	F	30	NE	X	BR	7
D011300264	02	CM	FRX0222	M	47	SI	X	BR	7
D011300264	01	MO	DJV7839	M	24	SI	X	BR	5
D011300265	01	MO	DRX1905	M	21	SI	X	BR	6
D011300265	02	MO	       	X	SI	SI	X	BR	8
D011300266	01	AU	CEB3768	M	37	SI	X	BR	5
D011300267	01	MO	DLH2417	X	SI	SI	X	BR	8
D011300268	01	MO	EXF1845	F	31	SI	X	BR	6
D011300269	01	MO	FAV2678	M	36	HA	X	BR	3
D011300269	02	CM	LNE2840	M	53	HA	X	BR	3
D011300270	04	AU	EUP0304	M	56	SI	X	BR	7
D011300270	03	AU	FAI2128	M	57	SI	X	BR	7
D011300270	02	AU	CMB1838	M	26	SI	X	BR	3
D011300270	01	MO	DRX7093	M	26	SI	X	BR	5
D011300271	01	AU	EIP4410	M	44	SI	X	BR	7
D011300271	02	CM	ELF4194	F	26	SI	X	BR	7
D011300272	01	MO	DZQ6238	M	40	SI	X	BR	3
D011300272	02	AU	DWM3468	F	37	SI	X	BR	7
D011300273	01	MO	EFJ2011	M	30	SI	X	BR	5
D011300273	02	CM	DIV7997	M	26	SI	X	BR	7
D011300274	01	MO	EXH8206	M	40	SI	X	BR	7
D011300274	02	MO	DVZ9745	M	SI	SI	X	BR	8
D011300275	02	AU	HEE5678	M	48	SI	X	BR	6
D011300275	01	MO	EQE8959	M	44	SI	X	BR	3
D011300276	01	AU	EXZ4125	M	38	SI	X	BR	7
D011300277	01	MO	KON6617	M	52	SI	X	BR	8
D011300277	02	AU	EEK5769	M	33	SI	X	BR	5
D011300278	01	AU	DTB3416	M	64	SI	X	BR	8
D011300279	02	AU	ETA2071	F	SI	SI	X	BR	8
D011300279	01	AU	EXC1266	F	44	SI	X	BR	7
D011300280	01	MO	EXK6305	M	40	HA	X	BR	5
D011300280	02	CM	EXF4848	F	48	HA	X	BR	7
D011300281	01	MO	FAP1409	M	22	SI	X	BR	3
D011300281	02	OU	DJC1475	M	SI	SI	X	BR	8
D011300282	01	MO	EXK6246	M	26	SI	X	BR	3
D011300282	02	MO	DUX3623	M	29	IN	X	BR	3
D011300283	02	AU	DUI7217	M	51	SI	X	BR	3
D011300283	01	MO	EXL0180	M	27	IN	X	BR	5
D011300284	02	CM	EVD4929	M	65	SI	X	BR	2
D011300284	01	MO	EHZ2537	F	25	SI	X	BR	5
D011300285	01	MO	       	F	SI	SI	X	BR	8
D011300286	01	MO	EOZ3429	M	48	SI	X	BR	5
D011300286	02	AU	EUZ3615	M	42	SI	X	BR	6
D011300287	01	MO	DZS7257	M	29	SI	X	BR	7
D011300287	02	AU	       	X	SI	SI	X	BR	8
D011300288	01	MO	FAV2489	M	31	SI	X	BR	2
D011300288	02	AU	DSI7887	M	63	SI	X	BR	5
D011300289	02	AU	EIH5156	F	55	SI	X	BR	5
D011300289	01	MO	DJK4900	M	35	SI	X	BR	2
D011300290	01	MO	DJK3696	M	22	SI	X	BR	5
D011300290	02	AU	EOB0055	M	28	SI	X	BR	7
D011300291	02	AU	       	X	SI	SI	X	BR	8
D011300291	01	MO	DRW2883	M	SI	SI	X	BR	8
D011300292	02	CM	AQS8860	M	28	SI	X	BR	3
D011300292	01	MO	DOA2123	M	37	SI	X	BR	5
D011300293	02	AU	CMK9678	F	27	SI	X	BR	3
D011300293	01	MO	EOZ3735	M	29	SI	X	BR	3
D011300294	01	MO	FAP3618	M	36	SI	X	BR	7
D011300294	02	AU	MEE9666	M	45	SI	X	BR	6
D011300295	01	MO	EJM4125	M	25	SI	X	BR	5
D011300295	02	AU	DRL8634	X	SI	SI	X	BR	8
D011300296	01	AU	EXT9876	F	25	SI	X	BR	5
D011300297	01	OU	DJB0269	M	33	HA	X	BR	5
D011300298	02	AU	DUE9046	M	57	SI	X	BR	3
D011300298	01	MO	EXA1685	M	25	SI	X	BR	5
