id_acidente	id_veiculo	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
D021101852	02	MO	       	X	SI	SI	X	BR	8
D021101853	01	OU	EFU7899	M	24	HA	X	BR	5
D021101853	02	MO	       	M	24	SI	X	BR	5
D021101854	01	ON	DJB3075	M	38	SI	X	BR	8
D021101855	01	MO	EQS6501	M	19	IN	X	BR	3
D021101855	02	OU	ECT7586	M	50	HA	X	BR	2
D021101856	01	AU	CLQ9145	M	37	HA	X	BR	3
D021101856	02	AU	ELM5385	F	40	HA	X	BR	7
D021101857	01	MO	EJM1047	M	21	SI	X	BR	3
D021101857	02	AU	DSK5759	M	54	HA	X	BR	3
D021101858	01	MO	DUY4973	F	35	SI	X	BR	5
D021101858	02	CM	DUU7156	M	32	SI	X	BR	6
D021101859	01	AU	CVA8389	M	24	HA	X	BR	7
D021101859	02	AU	BQV0001	M	28	HA	X	BR	5
D021101860	01	MO	EVA0000	X	SI	SI	X	BR	8
D021101861	01	MO	EVA0000	X	SI	SI	X	BR	8
D021101862	01	MO	EVA0000	M	SI	SI	X	BR	8
D021101863	01	MO	DYY7210	M	20	IN	X	BR	2
D021101863	02	AU	EEH9140	F	48	HA	X	BR	3
D021101864	01	AU	DZD1940	M	70	HA	X	BR	2
D021101864	02	AU	CJB5746	M	50	HA	X	BR	2
D021101865	01	OU	       	X	SI	SI	X	BR	8
D021101866	01	MO	DZL1329	M	48	HA	X	BR	5
D021101866	02	AU	EFW5468	M	39	HA	X	BR	4
D021101866	03	AU	DZI2370	M	47	HA	X	BR	5
D021101867	01	MO	DLI1929	M	22	SI	X	BR	5
D021101867	02	CM	JYF1736	X	SI	SI	X	BR	8
D021101868	01	MO	EFH0217	F	32	SI	X	BR	5
D021101868	02	AU	HMW0048	M	51	SI	X	BR	6
D021101869	01	MO	EIE4206	F	33	SI	X	BR	5
D021101869	02	AU	CIB7719	M	34	SI	X	BR	5
D021101871	01	MO	DZP0235	M	27	SI	X	BR	6
D021101871	02	OU	SCT1663	M	40	HA	X	BR	3
D021101872	01	MO	DCP0025	M	SI	SI	X	BR	8
D021101872	02	AU	COK5520	M	53	SI	X	BR	8
D021101873	01	MO	EFH0751	M	20	SI	X	BR	5
D021101873	02	AU	EFA5005	M	SI	SI	X	BR	8
D021101874	01	MO	EJO2834	F	31	HA	X	BR	5
D021101874	02	AU	ELL9155	M	26	HA	X	BR	4
D021101876	01	MO	DAA4240	X	SI	SI	X	BR	8
D021101877	01	MO	DUV3884	M	23	SI	X	BR	5
D021101877	02	AU	CSL9289	M	25	IN	X	BR	8
D021101878	01	AU	EUB6589	M	45	HA	X	BR	3
D021101878	02	AU	DGV4043	M	42	HA	X	BR	4
D021101879	01	MO	ECN5214	M	41	SI	X	BR	3
D021101879	02	AU	DMC4570	M	39	SI	X	BR	7
D021101880	01	MO	EVA0000	X	SI	SI	X	BR	8
D021101881	01	ON	EVA0000	X	SI	SI	X	BR	8
D021101881	02	BI	       	M	32	NE	X	BR	8
D021101882	01	MC	DJB1897	M	45	SI	X	BR	3
D021101882	02	MC	EFU0840	M	26	SI	X	BR	5
D021101883	01	MO	EJM6155	F	23	HA	X	BR	7
D021101883	02	AU	MVZ9822	M	41	SI	X	BR	5
D021101884	01	BI	       	M	21	NE	X	BR	5
D021101885	01	MO	EHJ9532	M	38	HA	X	BR	8
D021101885	02	AU	       	M	49	HA	X	BR	5
D021101886	01	AU	CCA5887	X	SI	SI	X	BR	8
D021101887	01	MO	DAA2407	X	SI	SI	X	BR	8
D021101888	01	MO	EGY6108	M	27	SI	X	BR	5
D021101888	02	SI	       	X	SI	SI	X	BR	8
D021101889	01	MO	DRY0229	M	36	SI	X	BR	3
D021101889	02	ON	ESC1090	M	35	SI	X	BR	5
D021101890	01	MO	DZT0733	M	23	SI	X	BR	5
D021101891	01	BI	       	M	42	NE	X	BR	5
D021101892	01	SI	       	X	SI	SI	X	BR	8
D021101892	02	SI	       	X	SI	SI	X	BR	8
D021101893	01	MO	EQR3244	M	20	HA	X	BR	3
D021101894	01	MO	EJO3740	M	36	IN	X	BR	4
D021101894	02	AU	HZG8361	M	23	IN	X	BR	2
D021101895	01	AU	BYF8570	M	39	HA	X	BR	3
D021101895	02	BI	       	M	35	NE	X	BR	8
D021101896	01	AU	APK1137	M	32	SI	X	BR	5
D021101897	01	MO	EVA0000	X	SI	SI	X	BR	8
D021101898	01	MO	EQD5777	M	22	SI	X	BR	5
D021101899	01	CM	BMP3555	X	SI	SI	X	BR	8
D021101900	01	AU	CVL7909	F	23	SI	X	BR	6
D021101900	02	BI	       	M	30	NE	X	BR	8
D021101901	01	AU	DBJ2322	M	27	SI	X	BR	3
D021101901	02	MO	DRY9097	M	37	IN	X	BR	3
D021101902	01	MO	EJP0470	M	24	SI	X	BR	5
D021101902	02	AU	COM3106	X	SI	SI	X	BR	8
D021101903	01	CA	EVA0000	M	SI	SI	X	BR	8
D021101903	02	BI	       	M	26	NE	X	BR	3
D021101904	01	OU	CDL7523	M	37	HA	X	BR	5
D021101905	01	OU	DTD5895	M	50	HA	X	BR	3
D021101906	01	MO	AGM7628	M	28	SI	X	BR	3
D021101906	02	AU	DVC0865	M	40	SI	X	BR	5
D021101907	01	AU	HHP3629	M	46	SI	X	BR	5
D021101907	02	BI	       	M	SI	NE	X	BR	8
D021101908	01	MO	LNU2907	M	15	IN	X	BR	3
D021101909	01	AU	DPG8058	M	75	SI	X	BR	7
D021101910	01	MO	SI     	M	24	IN	X	BR	2
D021101911	01	AU	DPN7440	F	19	HA	X	BR	5
D021101911	02	MO	CSG8430	M	20	IN	X	BR	5
D021101912	01	MO	DZM0749	M	21	IN	X	BR	6
D021101913	01	SI	EVA0000	X	SI	SI	X	BR	8
D021101913	02	MO	SI     	M	16	IN	X	BR	8
D021101914	01	AU	EVA0000	X	SI	SI	X	BR	8
D021101914	02	MO	EIE5022	M	40	HA	X	BR	3
D021101915	01	MO	DRZ8643	M	16	IN	X	BR	3
D021101916	01	SI	EVA0000	X	SI	SI	X	BR	8
D021101917	01	MO	EJN9330	M	43	SI	X	BR	8
D021101917	02	AU	LCW4173	M	24	SI	X	BR	5
D021101918	01	MO	SI     	M	30	HA	X	BR	3
D021101919	01	MO	DJP7363	M	28	IN	X	BR	3
D021101919	02	AU	DUH6225	M	43	IN	X	BR	3
D021101920	01	AU	BRZ9134	M	36	SI	X	BR	7
D021101921	01	SI	EVA0000	X	SI	SI	X	BR	8
D021101922	01	MO	SI     	M	SI	SI	X	BR	8
D021101922	02	CM	HRM3980	M	66	SI	X	BR	2
D021101923	01	AU	MRG3146	M	22	SI	X	BR	5
D021101923	02	AU	CLL9650	M	45	SI	X	BR	3
D021101923	03	OU	EFW0574	M	26	HA	X	BR	2
D021101924	01	AU	DBX9124	M	46	SI	X	SA	3
D021101925	01	AU	HHR8139	M	19	SI	X	BR	5
D021101925	02	MO	DGR3712	M	17	IN	X	BR	3
D021101926	01	SI	EVA0000	X	SI	SI	X	BR	8
D021101927	01	AU	DRO9947	F	42	SI	X	BR	7
D021101927	02	AU	DUU9620	M	56	SI	X	BR	8
D021101928	01	CM	DRB9184	M	38	SI	X	BR	5
D021101929	01	MO	DZR0695	M	26	SI	X	BR	7
D021101929	02	CA	BWD7614	M	36	SI	X	BR	3
D021101930	01	MO	JSD6670	M	48	SI	X	BR	5
D021101930	02	AU	EJD5675	M	27	SI	X	BR	5
D021101931	01	MO	EGZ0164	M	29	SI	X	BR	8
D021101932	01	MO	EJR1332	M	41	SI	X	BR	2
D021101933	01	MO	DWX3920	M	SI	IN	X	BR	8
D021101934	01	AU	CLC3953	M	26	SI	X	BR	5
D021101935	01	MO	SI     	M	25	SI	X	BR	4
D021101936	01	MO	DYX8390	M	43	SI	X	BR	5
D021101937	01	MO	EVA0000	X	SI	SI	X	BR	8
D021101938	01	AU	DET6610	M	35	SI	X	BR	5
D021101939	01	AU	DIP9337	M	23	SI	X	BR	6
D021101939	02	AU	DON2685	X	SI	SI	X	BR	8
D021101940	01	AU	DWT9475	F	25	SI	X	BR	3
D021101940	02	MC	DVD9870	M	SI	SI	X	BR	8
D021101941	01	AU	COH8183	M	50	IN	X	SA	2
D021101942	01	MO	AOW4374	M	SI	SI	X	BR	8
D021101943	01	MO	DYX9853	M	24	SI	X	BR	5
D021101943	02	AU	EFW8156	M	54	SI	X	BR	5
D021101944	01	MO	LVE1222	M	25	SI	X	BR	3
D021101945	01	AU	DMT0624	M	28	SI	X	BR	5
D021101947	01	AU	BPG0124	M	26	SI	X	BR	5
D021101947	02	MC	BXW1834	F	42	SI	X	BR	5
D021101948	01	MO	ESW0507	M	18	SI	X	BR	3
D021101949	01	MO	LTJ2131	M	26	IN	X	BR	5
D021101950	01	MO	DRW4115	M	26	SI	X	BR	5
D021101951	01	MO	HIT1801	M	33	SI	X	BR	5
D021101951	02	AU	CFA3378	M	35	SI	X	BR	3
D021101952	01	MO	DUZ9821	M	33	SI	X	BR	3
D021101952	02	AU	DTB0196	F	SI	SI	X	BR	3
D021101953	01	CA	CGL7477	M	26	SI	X	BR	3
D021101953	02	CA	DQS0019	M	45	SI	X	BR	3
D021101953	03	CA	LYO5882	M	34	SI	X	BR	5
D021101954	01	AU	DFX7394	M	45	SI	X	BR	7
D021101954	02	BI	       	M	44	NE	X	BR	3
D021101955	01	AU	BPF5312	M	51	HA	X	BR	2
D021101956	01	OU	DTB5368	M	22	HA	X	BR	3
D021101956	02	MO	EJR5976	M	21	HA	X	BR	5
D021101956	03	ON	DAH6464	M	61	HA	X	BR	3
D021101957	01	MO	DAC5760	M	35	SI	X	BR	4
D021101958	01	CA	HJI3326	F	49	SI	X	BR	5
D021101960	01	MO	EJP9817	M	21	SI	X	BR	4
D021101961	01	MO	EQY4019	M	30	SI	X	BR	5
D021101961	02	AU	DMZ1634	M	26	SI	X	BR	5
D021101962	01	MO	EQR2193	M	24	SI	X	BR	3
D021101962	02	CM	JGT5059	M	51	SI	X	BR	5
D021101963	01	MO	EQE0659	M	30	SI	X	BR	4
D021101963	02	AU	EFR0516	F	30	SI	X	BR	5
D021101964	01	MO	DJJ9485	M	28	SI	X	BR	5
D021101964	02	AU	CGP4129	M	SI	SI	X	BR	8
D021101965	01	MO	LOZ3902	M	30	SI	X	BR	3
D021101965	02	AU	EVA0000	X	SI	SI	X	BR	8
D021101966	01	MO	EXE6553	M	30	SI	X	BR	5
D021101966	02	ON	EFV8677	M	37	SI	X	BR	3
D021101967	01	MO	DWZ1695	M	19	SI	X	BR	3
D021101967	02	AU	BNG0573	M	21	SI	X	BR	6
D021101968	01	MO	SI     	M	18	IN	X	BR	4
D021101969	01	CM	EFV8471	M	46	SI	X	BR	8
D021101970	01	MO	DYX4862	M	24	SI	X	BR	5
D021101970	02	CM	CFP3997	M	43	SI	X	BR	5
D021101971	01	AU	DFM4226	M	25	HA	X	BR	5
D021101971	02	CM	CXW7473	M	31	HA	X	BR	5
D021101972	01	AU	CCM5567	M	35	IN	X	BR	7
D021101972	02	AU	CTI7946	M	29	SI	X	BR	5
D021101973	01	AU	DGI7813	M	43	IN	X	BR	3
D021101973	02	AU	CBD2332	M	26	SI	X	BR	5
D021101974	01	AU	EJJ2730	X	SI	SI	X	BR	8
D021101975	01	AU	EMQ4189	M	20	IN	X	BR	5
D021101976	01	ON	EFW4835	F	28	SI	X	BR	5
D021101977	01	CA	LXN8169	M	34	SI	X	BR	5
D021101977	02	CA	CVN8515	M	39	SI	X	BR	2
D021101977	03	AU	DAP8294	M	32	SI	X	BR	3
D021101977	04	AU	DHG1616	M	54	SI	X	BR	3
D021101977	05	AU	EJK0764	M	37	SI	X	BR	3
D021101977	06	AU	ALB7723	M	33	SI	X	BR	7
D021101978	01	AU	BNA1164	M	52	SI	X	BR	5
D021101979	01	AU	DGB1984	M	34	SI	X	BR	3
D021101979	02	MO	EVA0000	X	SI	SI	X	BR	8
D021101980	01	MO	EFL5448	M	31	SI	X	SA	5
D021101980	02	AU	DVI5423	F	32	SI	X	BR	5
D021101981	01	MO	SI     	M	17	IN	X	BR	3
D021101982	01	MO	EQP5426	M	19	SI	X	BR	5
D021101983	01	AU	DAW5325	X	SI	SI	X	BR	8
D021101984	01	AU	EQA1013	F	43	SI	X	BR	8
D021101984	02	AU	CVK0309	M	41	SI	X	BR	3
D021101985	01	ON	ELQ4257	M	27	SI	X	BR	5
D021101986	01	AU	BVU7379	X	SI	SI	X	BR	8
D021101987	01	CM	EEF4508	M	28	SI	X	BR	7
D021101987	02	ON	EFW0546	M	41	SI	X	BR	2
D021101988	01	MO	BMX5294	X	SI	SI	X	BR	8
D021101989	01	SI	SI     	X	SI	SI	X	BR	8
D021101990	01	CM	EQO7889	M	25	HA	X	BR	5
D021101990	02	AU	CXP0727	M	29	HA	X	BR	5
D021101991	01	MO	EQE8655	M	26	IN	X	BR	3
D021101991	02	AU	CFW5887	M	SI	SI	X	BR	8
D021101992	01	MO	LSF2160	M	20	SI	X	BR	5
D021101992	02	AU	EVA0000	X	SI	SI	X	BR	8
D021101993	01	AU	BMI0711	M	54	SI	X	SA	3
D021101994	01	AU	BSH2755	M	40	SI	X	BR	8
D021101994	02	AU	DAH4529	M	57	SI	X	BR	8
D021101996	01	AU	MMQ4802	M	35	SI	X	BR	5
D021101997	01	AU	EJA6157	M	54	SI	X	BR	8
D021101997	02	AU	EEN8517	M	42	SI	X	BR	8
D021101998	01	AU	BQL6808	X	SI	SI	X	BR	8
D021101998	02	BI	       	M	28	NE	X	BR	5
D021101999	01	AU	CSL7506	M	64	SI	X	BR	5
D021102000	01	MO	CRR9572	M	45	SI	X	BR	3
D021102000	02	AU	CHM4021	X	SI	SI	X	BR	8
D021102001	01	SI	EVA0000	X	SI	SI	X	BR	8
D021102002	01	AU	DLP0478	F	40	SI	X	BR	8
D021102003	01	AU	CMK8155	M	37	SI	X	BR	5
D021102004	01	MO	DVV6123	M	29	SI	X	BR	8
D021102004	02	AU	CXW2350	M	63	SI	X	BR	3
D021102005	01	MO	DOI6984	M	34	SI	X	BR	3
D021102005	02	AU	CFF0904	M	37	SI	X	BR	3
D021102006	01	AU	GLZ3237	M	40	HA	X	BR	5
D021102007	01	MO	EQO0321	M	19	SI	X	BR	3
D021102009	01	MC	       	M	SI	SI	X	BR	8
D021102010	01	SI	       	M	SI	SI	X	BR	8
D021102010	02	BI	       	M	SI	NE	X	BR	2
D021102011	01	OU	DJC1667	M	60	HA	X	BR	2
D021102011	02	OU	DJC1693	M	38	HA	X	BR	5
D021102012	01	MO	       	M	17	IN	X	BR	3
D021102012	02	MO	DGT7242	M	23	IN	X	BR	5
D021102013	01	AU	CCP8355	M	37	SI	X	BR	3
D021102014	01	MO	DVP8468	M	24	SI	X	BR	5
D021102014	02	AU	DCV6267	F	25	SI	X	BR	5
D021102015	01	MO	EGZ4221	M	46	SI	X	BR	5
D021102015	02	AU	       	M	SI	SI	X	BR	8
D021102016	01	MO	DYY7489	M	23	HA	X	BR	8
D021102016	02	AU	DBS2240	M	34	HA	X	BR	3
D021102017	01	MO	KMT2895	M	37	SI	X	BR	3
D021102017	02	AU	BGK5680	M	47	SI	X	BR	3
D021102018	01	MO	FNJ1985	M	25	SI	X	BR	5
D021102018	02	AU	BIE9665	M	31	SI	X	BR	3
D021102019	01	MO	BUX5897	F	38	SI	X	BR	7
D021102020	01	MO	CMV1874	M	23	SI	X	BR	3
D021102020	02	OU	DJE3913	M	26	HA	X	BR	5
D021102021	01	MO	HEG0037	M	22	SI	X	BR	3
D021102021	02	CA	       	M	SI	SI	X	BR	8
D021102022	01	AU	DMS0278	M	SI	SI	X	BR	8
D021102023	01	AU	DEL5233	M	25	SI	X	BR	6
D021102023	02	MO	INI3883	M	SI	SI	X	BR	8
D021102024	01	AU	EUD5865	M	32	SI	X	SA	3
D021102024	02	AU	EBA5730	M	42	SI	X	BR	8
D021102026	01	VA	EVA0000	X	SI	SI	X	BR	8
D021102027	01	CA	DDJ1657	M	32	SI	X	BR	5
D021102027	02	MO	DUW5840	M	19	IN	X	BR	3
D021102028	01	AU	CYP7938	M	SI	SI	X	BR	8
D021102029	01	AU	EEV9671	X	SI	SI	X	BR	8
D021102029	02	MO	DYZ0703	M	20	SI	X	BR	4
D021102030	01	OU	DJF8328	M	61	HA	X	BR	2
D021102030	02	BI	       	M	43	NE	X	BR	8
D021102031	01	OU	DJB3215	M	36	HA	X	BR	7
D021102031	02	MO	JSK1096	M	31	SI	X	BR	3
D021102032	01	AU	BPA2242	X	SI	SI	X	BR	8
D021102033	01	AU	CFR0028	M	20	SI	X	BR	6
D021102033	02	BI	       	M	43	NE	X	SA	8
D021102034	01	AU	COI3396	M	21	SI	X	BR	3
D021102034	02	MO	EJM9038	M	29	SI	X	BR	7
D021102035	01	AU	LVC2019	M	22	SI	X	BR	5
D021102036	01	MO	DLX3897	M	22	IN	X	BR	5
D021102037	01	AU	BOY5022	M	20	SI	X	BR	5
D021102037	02	MO	DZQ4051	M	25	SI	X	BR	5
D021102038	01	MO	DZP4493	M	22	SI	X	BR	3
D021102039	01	AU	CCL6221	M	22	SI	X	BR	5
D021102040	01	MC	DJE3570	M	SI	SI	X	BR	8
D021102040	02	MO	EIE3672	M	30	SI	X	BR	5
D021102041	01	AU	CIO7940	M	46	SI	X	BR	5
D021102041	02	MO	DYW3185	M	24	IN	X	BR	3
D021102042	01	MO	EII0583	M	28	SI	X	BR	5
D021102043	01	MO	       	X	SI	SI	X	BR	8
D021102044	01	CA	DEF4871	M	53	SI	X	BR	3
D021102044	02	MO	DYY6239	M	42	SI	X	BR	5
D021102047	01	AU	DZF6246	F	28	SI	X	BR	7
D021102047	02	AU	DEZ9090	M	33	SI	X	BR	5
D021102048	01	AU	EQK0905	M	49	SI	X	BR	7
D021102048	02	MO	EJQ3980	M	24	IN	X	BR	5
D021102049	01	MO	EVA0000	X	SI	SI	X	BR	8
D021102050	01	AU	CKB4978	M	24	SI	X	BR	5
D021102052	01	AU	EEV0795	M	29	SI	X	BR	3
D021102052	02	MO	DZU1783	M	25	SI	X	BR	5
D021102053	01	AU	DMR5703	X	SI	SI	X	BR	8
D021102053	02	MO	EJR4751	M	23	SI	X	BR	5
D021102054	01	MO	DXM2669	M	21	SI	X	BR	8
D021102056	01	AU	CPA3777	M	47	SI	X	SA	8
D021102056	02	AU	DDK9665	M	24	SI	X	BR	6
D021102057	01	AU	CJJ5778	M	24	IN	X	BR	3
D021102057	02	CM	BMI2162	M	30	HA	X	BR	3
D021102058	01	AU	CAL7626	M	57	SI	X	BR	3
D021102058	02	MO	ECR8757	M	27	IN	X	BR	5
D021102059	01	AU	CHE6070	M	52	SI	X	SA	3
D021102060	01	OU	DTE5548	M	27	HA	X	BR	5
D021102061	01	AU	DSJ1569	M	35	IN	X	BR	5
D021102061	02	MO	DRV0699	M	27	SI	X	BR	5
D021102062	01	AU	CZD9815	F	22	SI	X	BR	3
D021102062	02	MO	DUW2665	M	20	SI	X	BR	3
D021102063	01	AU	CXS0483	M	22	SI	X	BR	5
D021102063	02	MO	EFJ3531	M	34	IN	X	BR	2
D021102064	01	AU	BRG3976	M	SI	SI	X	BR	8
D021102064	02	MO	DUW6860	M	28	SI	X	BR	5
D021102065	01	AU	GZF6376	M	49	SI	X	BR	3
D021102065	02	CA	ETY8229	M	35	SI	X	BR	2
D021102066	01	MO	EFK6485	M	26	HA	X	BR	5
D021102066	02	CA	       	M	39	HA	X	BR	3
D021102067	01	AU	GTI4271	M	33	SI	X	AA	7
D021102067	02	OU	CZZ0397	M	36	SI	X	BR	8
D021102068	01	OU	DTE8815	M	31	SI	X	BR	5
D021102070	01	AU	APK6691	M	28	SI	X	BR	8
D021102070	02	MO	EQD2607	M	37	SI	X	BR	8
D021102071	01	MO	BRW7429	M	34	SI	X	BR	2
D021102071	02	OU	CZZ3675	M	44	SI	X	BR	3
D021102072	01	MO	DOU0287	M	32	SI	X	BR	2
D021102072	02	AU	EBX1331	M	70	SI	X	BR	2
D021102073	01	AU	CIV5076	M	43	HA	X	BR	3
D021102074	01	MO	DNO0658	M	27	SI	X	BR	5
D021102074	02	CA	EJZ1815	M	42	SI	X	BR	2
D021102076	01	AU	EMV3676	M	45	SI	X	SA	7
D021102077	01	CM	KDR6521	M	55	SI	X	BR	3
D021102078	01	MO	EGY3110	M	23	HA	X	BR	5
D021102079	01	MO	EQD8455	M	21	SI	X	BR	3
D021102080	01	MO	CFN7567	M	26	SI	X	BR	2
D021102080	02	AU	EMP5143	F	24	SI	X	BR	7
D021102081	01	MO	EJN6662	M	27	SI	X	BR	3
D021102081	02	OU	CZX2094	M	65	HA	X	BR	3
D021102082	01	OU	DJC1069	M	39	HA	X	BR	3
D021102086	01	AU	AKE6309	M	54	SI	X	BR	5
D021102087	01	AU	BMK8329	M	42	SI	X	BR	5
D021102088	01	MO	GGT4216	M	20	SI	X	BR	3
D021102088	02	AU	CIS8834	M	38	SI	X	BR	3
D021102089	01	SI	       	X	SI	SI	X	BR	8
D021102090	01	MO	EGY6914	M	21	SI	X	BR	6
D021102091	01	MO	EQS6490	M	27	SI	X	BR	5
D021102091	02	MC	EJY5650	M	35	SI	X	BR	5
D021102092	01	MO	BYZ1953	M	25	SI	X	BR	5
D021102092	02	CA	CKH1485	M	30	HA	X	BR	4
D021102093	01	MO	EJM2544	M	21	SI	X	BR	5
D021102094	01	MO	EGY5469	M	20	SI	X	BR	3
D021102095	01	OU	CZZ4917	M	28	HA	X	BR	5
D021102096	01	AU	DUD2218	M	27	SI	X	BR	8
D021102097	01	MO	FRI0046	M	28	SI	X	BR	5
D021102097	02	CA	       	X	SI	SI	X	BR	8
D021102098	01	AU	AVQ9036	F	42	SI	X	BR	7
D021102098	02	MO	EQD8273	M	24	SI	X	BR	5
D021102098	03	CA	DPB9864	M	29	SI	X	BR	3
D021102102	01	AU	EBG4433	M	24	SI	X	SA	5
D021102103	01	OU	CZC4047	M	50	HA	X	BR	3
D021102104	01	AU	       	X	SI	SI	X	BR	8
D021102104	02	MO	JI7173 	M	22	SI	X	BR	5
D021102105	01	CA	JHM8563	M	28	SI	X	BR	5
D021102105	02	CM	EPQ2977	M	57	SI	X	BR	3
D021102106	01	CA	CDF9200	M	45	SI	X	BR	2
D021102107	01	MO	HKS0524	M	22	SI	X	BR	3
D021102108	01	SI	       	X	SI	SI	X	BR	8
D021102109	01	MO	DRY0757	M	22	SI	X	BR	5
D021102110	01	SI	       	X	SI	SI	X	BR	8
D021102111	01	SI	       	X	SI	SI	X	BR	8
D021102112	01	SI	       	X	SI	SI	X	BR	8
D021102113	01	MO	EHL7763	M	25	SI	X	BR	5
D021102113	02	OU	CYB9726	M	57	HA	X	BR	5
D021102115	01	AU	JNW3712	M	23	SI	X	BR	5
D021102116	01	MO	EQE7330	M	24	IN	X	BR	3
D021102119	01	ON	       	X	SI	SI	X	BR	8
D021102120	01	AU	DDU8551	M	25	HA	X	BR	5
D021102120	02	MO	DWX8661	M	40	HA	X	BR	3
D021102122	01	AU	KUO3328	M	38	SI	X	BR	3
D021102122	02	CA	GRA5031	M	33	SI	X	BR	5
D021102123	01	MO	DJK1576	M	25	SI	X	BR	5
D021102124	01	SI	       	X	SI	SI	X	BR	8
D021102125	01	AU	DPS2301	M	23	SI	X	BR	5
D021102126	01	AU	       	X	SI	SI	X	BR	8
D021102126	02	MO	DYY3672	M	22	SI	X	BR	5
D021102127	01	MO	DOK9133	M	29	SI	X	BR	5
D021102128	01	AU	CXX2372	M	55	SI	X	BR	2
D021102128	02	OU	DJB7599	M	35	HA	X	BR	2
D021102129	01	MO	DXL6719	M	24	HA	X	BR	5
D021102129	02	OU	DJF6089	M	39	HA	X	BR	3
D021102130	01	MO	EGZ8739	M	52	SI	X	BR	7
D021102133	01	AU	EPN5126	M	41	SI	X	BR	3
D021102137	01	AU	MBY3820	F	50	SI	X	BR	5
D021102137	02	MO	       	M	37	SI	X	BR	3
D021102138	01	AU	EFU8521	M	59	SI	X	BR	8
D021102139	01	MO	EQS3538	M	19	SI	X	BR	5
D021102140	01	AU	DRO2160	F	61	SI	X	BR	5
D021102140	02	MO	EOY6440	F	48	SI	X	BR	7
D021102142	01	AU	DKX9028	F	21	SI	X	BR	5
D021102142	02	AU	DKX9280	M	61	SI	X	BR	8
D021102142	03	AU	DKV5292	F	20	SI	X	BR	8
D021102143	01	MO	CTW6398	X	SI	SI	X	BR	8
D021102144	01	AU	DDI1494	M	26	SI	X	BR	7
D021102145	01	MC	DID2419	M	25	HA	X	BR	5
D021102146	01	MO	EJR3758	M	30	SI	X	BR	3
D021102146	02	BI	       	M	13	NE	X	BR	3
D021102147	01	MO	GXX1215	M	41	IN	X	BR	3
D021102148	01	MO	       	M	16	IN	X	BR	5
D021102149	01	AU	BHC5196	M	30	SI	X	BR	3
D021102149	02	MO	CTT3303	M	17	IN	X	BR	3
D021102150	01	AU	CJC3462	M	33	SI	X	BR	3
D021102150	02	OU	CZZ3696	M	52	HA	X	BR	3
D021102151	01	MO	EII3852	M	52	SI	X	BR	3
D021102151	02	ON	       	X	SI	SI	X	BR	8
D021102152	01	OU	EFV5258	M	46	SI	X	BR	5
D021102154	01	AU	DYW1973	F	52	SI	X	BR	7
D021102154	02	MO	DWL4860	M	37	SI	X	BR	5
D021102155	01	AU	DPS1190	M	30	SI	X	BR	7
D021102155	02	CA	BXF1481	M	45	SI	X	BR	3
D021102156	01	AU	BQM8037	M	23	SI	X	BR	5
D021102156	02	OU	EKT9093	M	43	HA	X	BR	5
D021102157	01	CM	CTC1392	M	39	SI	X	BR	8
D021102157	02	MO	EJN5708	M	42	SI	X	BR	8
D021102157	03	CA	DJF6212	M	36	SI	X	BR	3
D021102159	01	CA	       	X	SI	SI	X	BR	8
D021102160	01	MO	EJQ5993	M	31	SI	X	BR	3
D021102160	02	AU	BMV2343	M	32	SI	X	BR	5
D021102161	01	MO	DCI1184	M	39	SI	X	BR	5
D021102161	02	MO	CHG1660	M	24	IN	X	BR	2
D021102162	01	MO	DCS3612	M	55	SI	X	BR	3
D021102163	01	MO	DZL8882	M	21	IN	X	BR	3
D021102163	02	ON	DJC8040	M	34	SI	X	BR	2
D021102164	01	MO	DYV2626	M	25	SI	X	BR	5
D021102165	01	OU	DJB7617	M	57	HA	X	BR	3
D021102165	02	BI	       	M	28	NE	X	BR	5
D021102166	01	MO	DZR3290	M	20	SI	X	BR	3
D021102167	01	AU	HFX4988	F	28	SI	X	BR	8
D021102168	01	AU	DDD8058	M	39	SI	X	BR	3
D021102168	02	BI	       	M	14	NE	X	BR	3
D021102169	01	MO	MOY2168	M	26	SI	X	BR	4
D021102169	02	ON	EFW7553	F	43	SI	X	BR	5
D021102171	01	AU	DIS3873	F	48	HA	X	BR	2
D021102172	01	MO	EJQ4047	M	26	SI	X	BR	8
D021102172	02	ON	EMU0780	M	52	SI	X	BR	5
D021102173	01	MO	DGM8839	M	17	IN	X	BR	8
D021102173	02	OU	DIC6958	M	34	HA	X	BR	3
D021102174	01	AU	CCL9080	F	21	SI	X	BR	7
D021102175	01	AU	CMN2595	M	28	SI	X	BR	3
D021102176	01	CM	CUC8584	M	51	SI	X	BR	3
D021102176	02	BI	       	M	34	NE	X	BR	3
D021102177	01	OU	DTB1444	M	42	HA	X	BR	3
D021102178	01	AU	CSA0390	M	37	SI	X	BR	2
D021102178	02	MO	DRW9616	M	48	SI	X	BR	3
D021102179	01	AU	DAK8006	M	42	HA	X	BR	2
D021102179	02	MO	CQR8035	M	31	SI	X	BR	5
D021102180	01	MO	MTH4686	M	23	SI	X	BR	3
D021102182	01	OU	DJF1391	M	53	HA	X	BR	8
D021102183	01	AU	DGD1416	M	SI	SI	X	BR	8
D021102184	01	MO	DZT8662	M	25	SI	X	BR	3
