id_acidente	id_vitima	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
D021401410	001	01	M	28	CD	F	MO	BR	3	          
D021401410	002	01	F	41	PD	F	MO	BR	8	          
D021401411	001	01	F	76	PD	F	MO	BR	3	          
D021401412	001	01	M	33	PS	F	MO	BR	3	          
D021401413	001	01	M	28	PD	F	MO	BR	3	          
D021401414	001	01	F	40	CD	F	MO	BR	2	          
D021401415	001	02	M	25	CD	F	MO	BR	5	          
D021401415	002	02	M	22	PS	F	MO	BR	5	          
D021401416	001	01	M	46	PD	F	MO	BR	1	          
D021401417	001	01	M	42	CD	F	CM	BR	5	          
D021401418	001	01	M	31	CD	F	MO	BR	3	          
D021401419	001	01	M	16	CD	F	MO	BR	3	          
D021401420	001	01	M	60	PD	F	AU	BR	5	          
D021401421	001	01	M	47	PS	F	AU	BR	3	          
D021401422	001	01	M	19	PS	F	MO	BR	3	          
D021401423	001	02	F	26	PS	F	AU	BR	5	          
D021401424	001	01	M	23	PD	F	ON	BR	3	          
D021401424	002	01	F	16	PS	F	ON	BR	3	          
D021401424	003	01	F	18	PS	F	ON	BR	3	          
D021401424	004	01	M	28	PS	F	ON	BR	3	          
D021401425	001	01	M	23	CD	F	MO	BR	7	          
D021401426	001	01	F	24	PD	F	OU	BR	5	          
D021401427	001	01	M	61	PD	F	MO	BR	3	          
D021401428	001	01	M	37	PD	F	OU	BR	3	          
D021401429	001	02	M	30	CD	F	MO	BR	3	          
D021401430	001	02	M	32	CD	F	MO	BR	3	          
D021401431	001	01	M	24	CD	F	MO	BR	3	          
D021401431	002	01	M	23	PS	F	MO	BR	5	          
D021401432	001	01	M	28	CD	F	MO	BR	5	          
D021401433	001	02	M	30	CD	F	MO	BR	5	          
D021401434	001	02	M	25	CD	F	MO	BR	5	          
D021401435	001	01	F	60	PD	F	MO	BR	3	          
D021401436	001	01	M	77	PD	F	AU	BR	1	          
D021401437	001	02	M	36	CD	F	MO	BR	3	          
D021401438	001	02	M	23	CD	F	MO	BR	3	          
D021401439	001	01	M	47	CD	F	MO	BR	8	          
D021401439	002	02	M	37	CD	F	MO	BR	5	          
D021401440	001	02	M	25	CD	F	MO	BR	5	          
D021401441	001	01	F	43	CD	F	ON	BR	5	          
D021401442	001	02	M	28	CD	F	MO	BR	5	          
D021401442	002	02	F	23	PS	F	MO	BR	5	          
D021401443	001	03	M	26	CD	F	MO	BR	2	          
D021401443	002	03	F	34	PS	F	MO	BR	5	          
D021401444	001	02	M	30	CD	F	MO	BR	5	          
D021401445	001	02	F	64	PS	F	ON	BR	5	          
D021401446	001	01	F	53	PD	F	MO	BR	3	          
D021401447	001	02	M	24	CD	F	MO	BR	5	          
D021401448	001	02	M	41	CD	F	MO	BR	3	          
D021401448	002	02	F	35	PS	F	MO	BR	3	          
D021401449	001	02	M	28	CD	F	MO	BR	3	          
D021401450	001	01	M	23	CD	F	MO	BR	5	          
D021401450	002	01	M	SI	PS	F	MO	BR	8	          
D021401451	001	02	M	19	PS	F	AU	BR	5	          
D021401451	002	03	M	41	CD	F	AU	BR	3	          
D021401452	001	02	M	19	CD	F	MO	BR	3	          
D021401453	001	02	M	38	CD	F	MO	BR	3	          
D021401453	002	02	F	37	PS	F	MO	BR	5	          
D021401454	001	02	M	23	CD	F	MO	BR	3	          
D021401455	001	02	M	29	CD	F	MO	BR	3	          
D021401455	002	02	F	15	PS	F	MO	BR	3	          
D021401456	001	02	M	17	CD	F	MO	BR	5	          
D021401457	001	02	M	19	CD	F	MO	BR	5	          
D021401458	001	02	M	36	CD	F	MO	BR	5	          
D021401459	001	01	M	54	PD	F	AU	BR	3	          
D021401460	001	01	M	21	CD	F	MO	BR	3	          
D021401461	001	03	M	26	CD	F	MO	BR	5	          
D021401462	001	02	F	59	PD	F	AU	BR	3	          
D021401462	002	03	M	14	CD	F	BI	BR	1	          
D021401463	001	02	M	18	CD	F	MO	BR	3	          
D021401464	001	02	M	20	CD	F	MO	BR	8	          
D021401465	001	01	M	35	CD	F	MO	BR	8	          
D021401465	002	02	M	19	CD	F	MO	BR	8	          
D021401466	001	02	M	27	CD	F	AU	BR	5	          
D021401467	001	01	M	19	CD	F	MO	BR	3	          
D021401468	001	02	M	27	CD	F	MO	BR	8	          
D021401469	001	02	M	27	CD	F	MO	BR	5	          
D021401470	001	02	M	20	CD	F	MO	BR	5	          
D021401471	001	01	M	49	CD	F	MO	BR	8	          
D021401471	002	01	M	46	PD	F	MO	BR	5	          
D021401471	003	01	M	46	PD	F	MO	BR	3	          
D021401472	001	01	F	35	PD	F	AU	BR	5	          
D021401473	001	02	M	22	CD	F	MO	BR	5	          
D021401474	001	02	M	19	PS	F	MO	BR	3	          
D021401475	001	01	F	20	CD	F	AU	BR	3	          
D021401475	002	01	F	19	PS	F	AU	BR	8	          
D021401475	003	01	F	23	PS	F	AU	BR	5	          
D021401475	004	01	F	19	PS	F	AU	BR	5	          
D021401475	005	01	F	18	PS	F	AU	BR	5	          
D021401475	006	01	F	18	PS	F	AU	BR	3	          
D021401476	001	01	M	29	PD	F	AU	BR	3	          
D021401477	001	02	M	29	CD	F	MO	BR	3	          
D021401477	002	02	F	35	PS	F	MO	BR	5	          
D021401478	001	01	M	63	PD	F	MO	BR	8	          
D021401479	001	01	M	50	CD	F	AU	BR	3	          
D021401479	002	03	M	47	CD	F	MO	BR	3	          
D021401480	001	01	M	73	CD	F	MO	BR	8	          
D021401480	002	01	M	20	PD	F	MO	BR	5	          
D021401481	001	02	F	25	CD	F	MO	BR	3	          
D021401482	001	01	F	35	PD	F	AU	BR	5	          
D021401483	001	01	M	20	CD	F	MO	BR	3	          
D021401484	001	01	M	46	CD	F	MO	BR	5	          
D021401485	001	01	M	27	CD	F	MO	BR	3	          
D021401486	001	01	F	19	PS	F	MO	BR	7	          
D021401487	001	01	M	37	CD	F	MO	BR	3	          
D021401488	001	01	F	46	PD	F	SI	BR	8	          
D021401489	001	01	M	26	CD	F	MO	BR	5	          
D021401489	002	02	M	26	CD	F	MO	BR	5	          
D021401490	001	01	M	31	CD	F	MO	BR	5	          
D021401491	001	01	M	34	CD	F	AU	BR	5	          
D021401492	001	01	M	27	CD	F	MO	BR	5	          
D021401493	001	01	M	46	CD	F	MO	BR	5	          
D021401494	001	01	M	33	CD	F	MO	BR	3	          
D021401495	001	01	M	20	CD	F	MO	BR	5	          
D021401496	001	01	M	73	CD	F	AU	BR	5	          
D021401497	001	01	F	35	PS	F	AU	BR	5	          
D021401499	001	01	F	27	CD	F	MO	BR	3	          
D021401500	001	01	F	18	CD	F	MO	BR	5	          
D021401501	001	01	F	27	PD	F	AU	BR	5	          
D021401502	001	01	M	19	CD	F	MO	BR	5	          
D021401502	002	01	M	19	PS	F	MO	BR	3	          
D021401503	001	01	M	18	CD	F	MO	BR	5	          
D021401503	002	01	F	18	PS	F	MO	BR	5	          
D021401504	001	01	M	21	CD	F	MO	BR	5	          
D021401505	001	01	M	24	CD	F	MO	BR	5	          
D021401506	001	01	M	48	CD	F	MO	BR	7	          
D021401507	001	01	M	27	CD	F	MO	BR	5	          
D021401508	001	01	F	07	PS	F	AU	BR	2	          
D021401509	001	02	M	47	CD	F	AU	BR	7	          
D021401510	001	01	M	30	CD	F	AU	BR	5	          
D021401510	002	01	F	34	PS	F	AU	BR	2	          
D021401511	001	01	M	44	CD	F	MO	BR	8	          
D021401511	002	02	M	29	CD	F	MO	BR	3	          
D021401512	001	01	F	25	CD	F	AU	BR	5	          
D021401512	002	02	F	75	PS	F	AU	BR	3	          
D021401513	001	01	F	69	PD	F	AU	BR	3	          
D021401514	001	01	M	26	CD	F	MO	BR	8	          
D021401515	001	01	M	27	CD	F	MO	BR	3	          
D021401516	001	01	M	49	PS	F	OU	BR	3	          
D021401517	001	01	F	24	PS	F	MO	BR	3	          
D021401518	001	01	F	51	PD	F	ON	BR	5	          
D021401519	001	01	M	37	CD	F	MO	BR	3	          
D021401520	001	01	M	28	CD	F	MO	BR	7	          
D021401521	001	01	M	31	CD	F	MO	BR	5	          
D021401521	002	01	F	25	PS	F	MO	BR	5	          
D021401522	001	01	M	22	PS	F	MO	BR	3	          
D021401523	001	01	M	31	CD	F	MO	BR	3	          
D021401523	002	01	F	20	PS	F	MO	BR	3	          
D021401524	001	01	M	26	CD	F	MO	BR	5	          
D021401525	001	01	F	41	PS	F	MO	BR	3	          
D021401526	001	01	M	56	PD	F	AU	BR	3	          
D021401527	001	02	M	28	CD	F	MO	BR	5	          
D021401528	001	01	M	19	CD	F	BI	BR	5	          
D021401528	002	01	F	11	PD	F	BI	BR	8	          
D021401529	001	01	F	SI	PS	F	MO	BR	8	          
D021401530	001	01	M	25	PS	F	MO	BR	3	          
D021401531	001	01	M	23	PD	F	MO	BR	8	          
D021401532	001	03	M	24	PS	F	AU	BR	5	          
D021401533	001	01	F	44	PD	F	AU	BR	3	          
D021401534	001	01	M	32	CD	F	MO	BR	5	          
D021401535	001	01	M	43	PS	F	AU	BR	3	          
D021401536	001	01	M	44	PD	F	MO	BR	5	          
D021401538	001	02	M	32	CD	F	AU	BR	5	          
D021401539	001	01	F	53	PD	F	AU	BR	1	          
D021401540	001	01	M	50	PD	F	CM	BR	3	          
D021401541	001	01	M	21	PD	F	ON	BR	7	          
D021401542	001	01	F	54	PS	F	AU	BR	5	          
D021401542	002	01	M	14	PS	F	AU	BR	8	          
D021401543	001	01	M	20	PD	F	MO	BR	3	          
D021401544	001	02	M	21	CD	F	MO	BR	5	          
D021401545	001	01	M	SI	PD	F	CA	BR	8	          
D021401547	001	01	F	45	CD	F	CM	BR	5	          
D021401547	002	01	F	49	PS	F	CM	BR	3	          
D021401548	001	01	M	21	CD	F	MO	BR	5	          
D021401549	001	01	M	25	PS	F	MO	BR	3	          
D021401550	001	01	M	46	PD	F	CM	BR	3	          
D021401551	001	02	M	52	CD	F	MO	BR	3	          
D021401552	001	01	M	49	PD	F	AU	BR	3	          
D021401554	001	01	M	14	PS	F	AU	BR	3	          
D021401555	001	01	M	16	PD	F	SI	BR	3	          
D021401556	001	01	M	32	CD	F	MO	BR	5	          
D021401557	001	01	M	40	PD	F	MC	BR	5	          
D021401558	001	01	M	35	CD	F	MO	BR	5	          
D021401559	001	01	F	46	PD	F	AU	BR	3	          
D021401560	001	01	M	15	CD	F	AU	BR	3	          
D021401560	002	01	M	09	PS	F	AU	BR	3	          
D021401562	001	02	M	28	CD	F	MO	BR	8	          
D021401563	001	02	M	24	CD	F	MO	BR	5	          
D021401564	001	01	M	32	CD	F	MO	BR	5	          
D021401566	001	01	M	57	PD	F	MO	BR	8	          
D021401567	001	01	M	42	CD	F	AU	BR	3	          
D021401567	002	02	M	64	CD	F	CA	BR	8	          
D021401569	001	01	F	37	PD	F	AU	BR	7	          
D021401570	001	02	M	19	CD	F	MO	BR	5	          
D021401571	001	02	M	42	CD	F	MO	BR	5	          
D021401572	001	02	M	19	CD	F	MO	BR	4	          
D021401573	001	01	M	30	CD	F	MO	BR	3	          
D021401574	001	02	F	27	CD	F	MO	BR	6	          
D021401575	001	02	F	SI	PS	F	MO	BR	8	          
D021401575	002	02	F	SI	PS	F	MO	BR	8	          
D021401576	001	02	M	31	CD	F	AU	BR	3	          
D021401577	001	01	M	34	PD	F	ON	BR	5	          
D021401578	001	02	F	19	PS	F	MO	BR	5	          
D021401579	001	02	M	SI	CD	F	MO	SA	8	          
D021401580	001	03	F	25	PS	F	AU	BR	8	          
D021401581	001	01	F	SI	PS	F	MO	BR	8	          
D021401583	001	02	M	20	CD	F	MO	BR	3	          
D021401584	001	01	F	29	PD	F	ON	BR	8	          
D021401585	001	02	M	44	CD	F	MO	BR	3	          
D021401586	001	01	M	30	SI	F	AU	BR	3	          
D021401587	001	01	M	47	PD	F	OU	BR	3	          
D021401588	001	01	M	38	CD	F	ON	BR	3	          
D021401588	002	01	F	34	PS	F	ON	BR	4	          
D021401589	001	01	F	31	CD	F	MO	BR	3	          
D021401590	001	01	M	35	CD	F	MO	BR	7	          
D021401591	001	01	F	18	CD	F	BI	BR	5	          
D021401591	002	01	M	05	PS	F	BI	BR	8	          
D021401592	001	01	M	60	PD	F	AU	BR	3	          
D021401593	001	01	M	32	CD	F	MO	BR	5	          
D021401594	001	01	M	32	CD	F	MO	BR	5	          
D021401595	001	01	F	11	PD	F	AU	BR	2	          
D021401596	001	01	M	36	CD	F	MO	BR	3	          
D021401596	002	01	F	24	PS	F	MO	BR	5	          
D021401597	001	01	M	18	PD	F	AU	BR	5	          
D021401598	001	01	F	22	PD	F	AU	BR	6	          
D021401599	001	01	M	25	CD	F	MO	BR	8	          
D021401599	002	01	F	32	PD	F	MO	BR	8	          
D021401599	003	01	F	11	PD	F	MO	BR	3	          
D021401600	001	01	M	32	CD	F	AU	BR	5	          
D021401601	001	01	M	39	CD	F	MO	BR	2	          
D021401602	001	01	M	58	CD	F	BI	BR	3	          
D021401603	001	01	M	15	CD	F	BI	BR	3	          
D021401604	001	01	M	62	PD	F	AU	BR	8	          
D021401605	001	01	M	33	CD	F	MO	BR	5	          
D021401606	001	01	M	21	CD	F	MO	BR	3	          
D021401606	002	01	M	15	PS	F	MO	BR	3	          
D021401607	001	01	M	22	CD	F	AU	BR	5	          
D021401607	002	01	M	18	PS	F	AU	BR	3	          
D021401608	001	01	M	43	CD	F	MO	BR	5	          
D021401609	001	01	F	36	PD	F	ON	BR	5	          
D021401610	001	01	F	06	PS	F	AU	BR	2	          
D021401611	001	01	M	22	CD	F	AU	BR	5	          
D021401611	002	02	M	22	CD	F	MO	BR	5	          
D021401612	001	01	M	40	CD	F	MO	BR	3	          
D021401613	001	01	M	41	CD	F	BI	BR	3	          
D021401614	001	01	M	14	CD	F	BI	BR	2	          
D021401615	001	01	M	24	CD	F	MO	BR	7	          
D021401616	001	01	M	43	CD	F	MO	BR	5	          
D021401617	001	01	M	24	CD	F	MO	BR	5	          
D021401618	001	01	M	55	PS	F	OU	BR	3	          
D021401618	002	01	M	36	PS	F	OU	BR	3	          
D021401619	001	01	F	58	PD	F	OU	BR	1	          
D021401620	001	01	F	16	PS	F	ON	BR	5	          
D021401620	002	02	F	19	PS	F	ON	BR	5	          
D021401621	001	01	F	16	PS	F	MO	BR	3	          
D021401622	001	01	M	28	CD	F	MO	BR	5	          
D021401623	001	01	M	37	CD	F	AU	BR	5	          
D021401623	002	01	M	49	PS	F	AU	BR	7	          
D021401624	001	01	M	31	CD	F	MO	BR	5	          
D021401625	001	01	F	54	PD	F	AU	BR	3	          
D021401626	001	02	F	57	PS	F	AU	BR	3	          
D021401627	001	01	F	21	PD	F	AU	BR	5	          
D021401628	001	02	M	28	CD	F	MO	BR	5	          
D021401629	001	01	F	29	PS	F	ON	BR	5	          
D021401630	001	03	F	35	CD	F	AU	BR	5	          
D021401631	001	01	M	25	PD	F	AU	BR	5	          
D021401632	001	01	F	48	PS	F	ON	BR	7	          
D021401633	001	01	F	62	PD	F	AU	BR	3	          
D021401633	002	01	M	86	PD	F	AU	BR	3	          
D021401634	001	02	F	26	PS	F	MO	BR	7	          
D021401635	001	01	M	19	PD	F	VA	BR	3	          
D021401636	001	02	M	37	CD	F	MO	BR	5	          
D021401637	001	01	M	17	PS	F	ON	BR	3	          
D021401638	001	01	M	35	CD	F	MO	BR	5	          
D021401639	001	02	F	25	PS	F	AU	BR	3	          
D021401639	002	02	F	58	PS	F	AU	BR	2	          
D021401640	001	01	F	19	PD	F	AU	BR	5	          
D021401641	001	02	M	13	CD	F	MO	BR	2	          
D021401641	002	02	M	17	PS	F	MO	BR	2	          
D021401642	001	01	M	27	CD	F	AU	BR	5	          
D021401644	001	01	M	58	PD	F	AU	BR	5	          
D021401645	001	02	M	30	CD	F	MO	BR	5	          
D021401645	002	02	F	19	PS	F	MO	BR	5	          
D021401646	001	03	M	38	CD	F	MO	BR	5	          
D021401647	001	02	M	54	CD	F	AU	BR	3	          
D021401647	002	02	M	11	PS	F	AU	BR	8	          
D021401647	003	02	F	18	PS	F	AU	BR	5	          
D021401647	004	02	F	52	PS	F	AU	BR	8	          
D021401647	005	02	M	51	PS	F	AU	BR	5	          
D021401648	001	02	M	32	CD	F	MO	BR	3	          
D021401649	001	01	F	57	CD	F	AU	BR	5	          
D021401650	001	02	M	36	CD	F	MO	BR	5	          
D021401651	001	02	M	32	CD	F	MO	BR	4	          
D021401652	001	01	F	74	PD	F	OU	BR	3	          
D021401653	001	01	M	01	PD	F	AU	BR	2	          
D021401654	001	02	M	24	CD	F	MO	BR	5	          
D021401655	001	01	M	36	CD	F	AU	BR	3	          
D021401655	002	02	F	49	CD	F	AU	BR	8	          
D021401655	003	02	F	28	PS	F	AU	BR	5	          
D021401656	001	01	M	SI	PD	F	CA	SA	8	          
D021401657	001	02	M	20	CD	F	MO	BR	5	          
D021401658	001	01	M	53	PD	F	AU	BR	2	          
D021401659	001	01	M	04	PD	F	MO	BR	8	          
D021401660	001	01	M	SI	PD	F	CA	BR	3	          
D021401661	001	01	M	26	CD	F	AU	BR	6	          
D021401662	001	01	M	34	CD	F	MO	BR	3	          
D021401664	001	02	M	09	CD	F	BI	BR	3	          
D021401665	001	01	M	15	PD	F	AU	BR	3	          
D021401666	001	01	M	35	PD	F	AU	BR	3	          
D021401667	001	01	F	03	PD	F	MO	BR	8	          
D021401668	001	02	M	30	CD	F	MO	BR	3	          
D021401668	002	01	M	24	PS	F	AU	BR	3	          
D021401669	001	01	M	26	CD	F	MO	BR	5	          
D021401669	002	01	F	28	PS	F	MO	BR	4	          
D021401670	001	02	M	35	CD	F	MO	BR	5	          
D021401671	001	02	M	45	CD	F	AU	BR	3	          
D021401671	002	02	M	16	PS	F	AU	BR	3	          
D021401671	003	02	M	17	PS	F	AU	BR	3	          
D021401672	001	02	M	32	CD	F	MO	BR	4	          
D021401674	001	01	M	37	CD	F	AU	BR	4	          
D021401674	002	01	M	25	PS	F	AU	BR	7	          
D021401675	001	02	F	14	PS	F	AU	BR	8	          
D021401677	001	01	F	24	PD	F	AU	BR	8	          
D021401678	001	01	M	33	CD	F	AU	BR	7	          
D021401679	001	01	M	50	PD	F	AU	BR	8	          
D021401680	001	01	M	33	CD	F	AU	BR	5	          
D021401681	001	01	M	35	PD	F	OU	BR	3	          
D021401682	001	01	M	29	CD	F	CM	BR	5	          
D021401682	002	02	F	53	PS	F	ON	BR	8	          
D021401683	001	02	M	18	PS	F	MO	BR	2	          
D021401684	001	02	M	SI	CD	F	MO	BR	8	          
D021401685	001	01	M	20	PD	F	AU	BR	4	          
D021401686	001	01	F	38	PS	F	ON	BR	2	          
D021401686	002	01	F	48	PS	F	ON	BR	2	          
D021401687	001	01	F	37	PD	F	ON	BR	5	          
D021401688	001	01	M	24	PS	F	AU	BR	3	          
D021401689	001	01	M	28	CD	F	MO	BR	4	          
D021401691	001	02	M	48	CD	F	AU	BR	5	          
D021401692	001	01	M	23	CD	F	AU	BR	3	          
D021401692	002	01	F	26	PS	F	AU	BR	5	          
D021401692	003	01	M	17	PS	F	AU	BR	8	          
D021401692	004	01	M	16	PS	F	AU	BR	3	          
D021401693	001	01	M	54	CD	F	AU	BR	3	          
D021401693	002	01	F	77	PS	F	AU	BR	2	          
D021401694	001	01	M	23	CD	F	MO	BR	7	          
D021401695	001	01	M	12	PD	F	SI	BR	8	          
D021401696	001	03	M	13	PS	F	AU	BR	3	          
D021401697	001	01	M	49	CD	F	AU	BR	5	          
D021401698	001	02	F	19	PS	F	MO	BR	5	          
D021401699	001	01	M	11	PD	F	AU	BR	2	          
D021401700	001	02	M	53	CD	F	MO	BR	3	          
D021401701	001	02	M	40	CD	F	MO	BR	3	          
D021401701	002	04	M	37	CD	F	MO	BR	3	          
D021401701	003	04	F	31	PS	F	MO	BR	5	          
D021401702	001	02	M	31	CD	F	MO	BR	3	          
D021401703	001	02	M	38	CD	F	MO	BR	6	          
D021401704	001	01	M	SI	CD	F	MO	BR	8	          
D021401705	001	01	M	20	PD	F	AU	BR	3	          
D021401706	001	01	F	42	PS	F	AU	BR	7	          
D021401707	001	01	M	28	CD	F	MO	BR	3	          
D021401708	001	01	M	63	PD	F	OU	BR	2	          
D021401709	001	01	F	41	CD	F	MO	BR	5	          
D021401709	002	01	F	12	PS	F	MO	BR	3	          
D021401711	001	01	M	29	CD	F	MO	BR	5	          
D021401712	001	01	M	20	CD	F	MO	BR	6	          
D021401713	001	01	F	36	PD	F	MO	BR	3	          
D021401713	002	01	F	53	PD	F	MO	BR	3	          
D021401713	003	01	F	05	PD	F	MO	BR	8	          
D021401714	001	01	M	21	CD	F	MO	BR	3	          
D021401714	002	01	M	30	PS	F	MO	BR	8	          
D021401714	003	03	M	35	CD	F	MO	BR	5	          
D021401715	001	01	M	21	CD	F	MO	BR	3	          
D021401716	001	01	F	22	PD	F	SI	BR	5	          
D021401717	001	01	M	14	PD	F	AU	BR	2	          
D021401718	001	02	M	09	CD	F	BI	BR	8	          
D021401718	002	02	M	06	PS	F	BI	BR	8	          
D021401719	001	01	F	34	PD	F	MO	BR	3	          
D021401720	001	01	M	16	CD	F	MO	BR	3	          
D021401721	001	01	M	42	PD	F	AU	BR	2	          
D021401722	001	01	F	23	PD	F	MO	BR	3	          
D021401723	001	01	M	24	PD	F	CA	BR	2	          
D021401724	001	02	M	53	CD	F	MO	BR	2	          
D021401725	001	02	M	34	CD	F	MO	BR	5	          
D021401726	001	01	M	20	CD	F	MO	BR	3	          
D021401726	002	01	M	SI	PS	F	MO	BR	8	          
D021401727	001	02	M	15	CD	F	BI	BR	3	          
D021401728	001	01	F	19	PS	F	OU	BR	6	          
D021401730	001	01	M	39	CD	F	MO	BR	5	          
D021401731	001	01	M	22	CD	F	AU	BR	5	          
D021401732	001	01	M	21	CD	F	MO	BR	4	          
D021401733	001	01	F	78	PD	F	AU	BR	2	          
D021401734	001	02	M	22	CD	F	MO	BR	2	          
D021401735	001	02	M	21	CD	F	MO	BR	5	          
D021401736	001	01	M	14	PD	F	ON	BR	3	          
D021401737	001	01	M	19	CD	F	MO	BR	3	          
D021401737	002	01	M	16	PS	F	MO	BR	3	          
D021401738	001	02	M	32	CD	F	MO	BR	2	          
D021401739	001	02	M	18	CD	F	MO	BR	3	          
D021401739	002	02	M	SI	SI	F	MO	BR	8	          
D021401740	001	02	M	17	PS	F	AU	BR	2	          
D021401740	002	01	F	11	PD	F	AU	BR	1	          
D021401740	003	02	M	37	PD	F	AU	BR	8	          
D021401741	001	01	F	50	PD	F	MO	BR	3	          
D021401742	001	01	M	25	CD	F	MO	BR	5	          
D021401743	001	01	M	75	PD	F	AU	BR	3	          
D021401744	001	01	M	SI	PD	F	ON	BR	8	          
D021401745	001	01	M	23	CD	F	MO	BR	2	          
D021401745	002	01	F	22	PS	F	MO	BR	3	          
D021401746	001	01	M	07	CD	F	BI	BR	2	          
D021401747	001	01	M	SI	PD	F	AU	BR	8	          
D021401749	001	01	M	46	PD	F	MO	BR	3	          
D021401750	001	01	F	40	PD	F	MO	BR	5	          
D021401751	001	01	F	28	PS	F	OU	BR	4	          
D021401752	001	01	M	20	CD	F	AU	BR	5	          
D021401752	002	01	M	16	PS	F	AU	BR	8	          
D021401753	001	01	M	25	CD	F	MO	BR	5	          
D021401754	001	01	F	14	PD	F	AU	BR	2	          
D021401756	001	01	M	23	PD	F	MC	BR	8	          
D021401757	001	01	M	SI	CD	F	MO	BR	8	          
D021401758	001	01	M	30	CD	F	MO	BR	7	          
D021401759	001	01	F	69	PD	F	AU	BR	8	          
D021401760	001	01	M	22	CD	F	AU	BR	5	          
D021401761	001	02	M	26	CD	F	MO	BR	3	          
D021401762	001	01	M	29	PD	F	AU	BR	3	          
D021401763	001	02	M	43	CD	F	MO	BR	8	          
D021401764	001	01	F	50	PD	F	CM	BR	5	          
D021401765	001	02	F	42	CD	F	MO	BR	6	          
D021401766	001	01	M	22	CD	F	MO	BR	3	          
D021401767	001	02	M	27	CD	F	MO	BR	5	          
D021401768	001	02	F	25	CD	F	MO	BR	3	          
D021401769	001	01	M	57	PD	F	CA	BR	3	          
D021401770	001	02	M	36	CD	F	MO	BR	2	          
D021401771	001	02	M	32	CD	F	MO	BR	8	          
D021401772	001	02	F	33	PS	F	AU	BR	3	          
D021401773	001	01	M	35	CD	F	MO	BR	5	          
D021401774	001	02	F	39	CD	F	AU	BR	5	          
D021401774	002	02	M	36	PS	F	AU	BR	3	          
D021401775	001	02	M	29	CD	F	MO	BR	5	          
D021401776	001	01	F	56	PS	F	ON	BR	3	          
D021401777	001	02	M	SI	CD	F	MO	BR	8	          
D021401778	001	02	M	22	CD	F	MO	BR	3	          
D021401779	001	02	M	46	CD	F	MO	BR	3	          
D021401780	001	02	M	23	CD	F	MO	BR	5	          
D021401780	002	02	M	41	PD	F	MO	BR	6	          
D021401780	003	02	M	17	PD	F	MO	BR	3	          
D021401781	001	01	M	35	CD	F	MO	BR	7	          
D021401782	001	02	M	40	CD	F	MO	BR	5	          
D021401783	001	02	M	38	CD	F	MO	BR	8	          
D021401784	001	01	M	31	SI	F	SI	BR	5	          
D021401785	001	01	F	28	PD	F	CM	BR	5	          
D021401786	001	01	F	79	PD	F	AU	BR	8	          
D021401787	001	01	X	SI	SI	F	AU	BR	8	          
D021401788	001	02	F	19	PS	F	AU	BR	5	          
D021401789	001	01	M	41	CD	F	AU	BR	3	          
D021401790	001	01	M	19	CD	F	MO	BR	3	          
D021401790	002	01	F	29	PS	F	MO	BR	3	          
D021401791	001	02	M	49	CD	F	AU	BR	3	          
D021401792	001	02	F	30	CD	F	AU	BR	5	          
D021401793	001	01	M	46	PD	F	MO	BR	5	          
D021401794	001	02	M	34	CD	F	MO	BR	5	          
D021401795	001	01	M	24	CD	F	MO	BR	3	          
D021401796	001	01	F	46	PD	F	SI	BR	5	          
D021401797	001	01	M	23	CD	F	MC	BR	3	          
D021401797	002	01	F	21	PS	F	MC	BR	8	          
D021401797	003	01	M	51	PS	F	MC	BR	8	          
D021401797	004	01	F	22	PS	F	MC	BR	3	          
D021401797	005	01	F	42	PS	F	MC	BR	3	          
D021401797	006	01	M	74	PS	F	MC	BR	8	          
D021401797	007	01	F	35	PS	F	MC	BR	3	          
D021401797	008	01	M	19	PS	F	MC	BR	5	          
D021401797	009	01	F	50	PS	F	MC	BR	3	          
D021401797	010	01	F	35	PS	F	MC	BR	3	          
D021401797	011	01	M	47	PS	F	MC	BR	3	          
D021401797	012	01	F	57	PS	F	MC	BR	5	          
D021401797	013	01	F	91	PS	F	MC	BR	3	          
D021401797	014	01	F	33	PS	F	MC	BR	3	          
D021401797	015	01	F	48	PS	F	MC	BR	3	          
D021401797	016	01	M	19	PS	F	MC	BR	3	          
D021401797	017	01	M	33	PS	F	MC	BR	3	          
D021401797	018	01	M	39	PS	F	MC	BR	7	          
D021401797	019	02	M	39	CD	F	OU	BR	5	          
D021401797	020	02	F	42	PS	F	OU	BR	2	          
D021401798	001	02	M	33	CD	F	AU	BR	5	          
D021401799	001	02	M	47	CD	F	AU	BR	5	          
D021401800	001	01	M	35	CD	F	MO	BR	5	          
D021401801	001	01	F	25	PS	F	MO	BR	8	          
D021401801	002	01	F	30	PD	F	MO	BR	5	          
D021401802	001	01	M	45	PS	F	ON	BR	5	          
D021401803	001	01	M	32	CD	F	MO	BR	5	          
D021401804	001	01	M	17	CD	F	MO	BR	4	          
D021401804	002	02	M	32	CD	F	MO	BR	5	          
D021401805	001	01	F	31	SI	F	SI	BR	5	          
D021401806	001	01	M	18	PS	F	CM	BR	3	          
D021401807	001	01	F	50	PD	F	MC	BR	3	          
D021401808	001	01	F	32	PD	F	MO	BR	8	          
D021401808	002	01	F	10	PD	F	MO	BR	1	          
D021401808	003	01	M	00	PD	F	MO	BR	8	          
