id_acidente	id_vitima	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
D011200061	001	01	M	62	PD	F	MC	BR	3	          
D011200062	001	01	M	38	PD	F	MO	BR	5	          
D011200063	001	01	F	34	PD	F	MO	BR	8	          
D011200064	001	01	M	59	PD	F	SI	BR	8	          
D011200065	001	01	M	33	CD	F	MO	BR	5	          
D011200066	001	01	F	76	PD	F	CA	BR	7	          
D011200067	001	01	F	74	PS	F	ON	BR	5	          
D011200068	001	01	M	30	PD	F	MO	BR	8	          
D011200069	001	01	F	45	PS	F	MO	BR	7	          
D011200070	001	01	F	20	PS	F	AU	BR	5	          
D011200071	001	01	F	23	PD	F	AU	BR	8	          
D011200072	001	02	M	44	CD	F	BI	BR	8	          
D011200073	001	01	M	24	CD	F	MO	BR	5	          
D011200074	001	01	M	20	CD	F	AU	AA	5	          
D011200074	002	01	M	18	PS	F	AU	BR	8	          
D011200074	003	01	M	18	PS	F	AU	BR	8	          
D011200074	004	01	F	20	PS	F	AU	BR	3	          
D011200075	001	02	M	47	CD	F	MO	BR	7	          
D011200076	001	01	F	34	PD	F	ON	BR	3	          
D011200077	001	01	M	26	PD	F	AU	AA	5	          
D011200078	001	01	M	26	PD	F	MO	BR	3	          
D011200079	001	02	M	41	CD	F	MO	BR	5	          
D011200080	001	01	M	41	CD	F	MO	BR	3	          
D011200081	001	01	M	26	CD	F	MO	BR	4	          
D011200081	002	02	M	32	CD	F	MO	BR	8	          
D011200082	001	01	M	20	PD	F	AU	BR	8	          
D011200082	002	01	M	26	PD	F	AU	BR	8	          
D011200083	001	02	F	SI	PS	F	AU	BR	8	          
D011200084	001	01	M	35	PD	F	AU	BR	3	          
D011200085	001	01	F	32	PS	F	MO	BR	3	          
D011200086	001	01	M	29	CD	F	MO	BR	8	          
D011200086	002	01	F	46	PD	F	MO	BR	8	          
D011200087	001	01	F	52	CD	F	AU	BR	5	          
D011200088	001	01	M	20	CD	F	MO	BR	3	          
D011200089	001	01	F	57	PS	F	OU	BR	7	          
D011200090	001	01	M	66	PD	F	AU	BR	5	          
D011200091	001	01	M	64	PD	F	OU	BR	7	          
D011200092	001	02	M	27	CD	F	MO	BR	3	          
D011200092	002	02	F	24	PS	F	MO	BR	5	          
D011200093	001	01	F	18	PS	F	AU	BR	3	          
D011200094	001	01	M	49	CD	F	MO	BR	6	          
D011200094	002	01	M	25	PS	F	MO	BR	8	          
D011200095	001	01	M	37	CD	F	MO	BR	7	          
D011200096	001	02	M	35	CD	F	CM	BR	3	          
D011200098	001	01	M	32	CD	F	MO	BR	3	          
D011200099	001	01	M	29	PD	F	SI	BR	8	          
D011200100	001	01	M	30	PD	F	OU	BR	3	          
D011200101	001	02	M	40	CD	F	MO	BR	3	          
D011200102	001	01	M	43	PD	F	AU	BR	8	          
D011200103	001	01	M	22	CD	F	MO	BR	3	          
D011200103	002	01	M	21	PS	F	MO	BR	1	          
D011200104	001	01	F	49	PD	F	AU	BR	8	          
D011200105	001	02	M	34	CD	F	MO	BR	7	          
D011200106	001	01	M	51	CD	F	MO	BR	2	          
D011200107	001	01	F	45	PD	F	AU	BR	8	          
D011200108	001	02	M	29	CD	F	MO	BR	6	          
D011200109	001	02	F	32	CD	F	AU	BR	7	          
D011200110	001	02	M	SI	CD	F	MO	BR	8	          
D011200111	001	03	M	52	CD	F	MO	BR	8	          
D011200112	001	01	M	20	CD	F	MO	BR	5	          
D011200113	001	01	F	42	PD	F	AU	BR	7	          
D011200114	001	01	M	41	CD	F	MO	BR	4	          
D011200115	001	01	F	29	PD	F	AU	BR	5	          
D011200116	001	02	M	21	CD	F	MO	BR	3	          
D011200117	001	01	F	49	PS	F	MO	BR	5	          
D011200117	002	01	M	SI	PD	F	MO	BR	8	          
D011200118	001	01	M	24	CD	F	MO	BR	5	          
D011200119	001	02	F	32	PS	F	ON	BR	5	          
D011200119	002	02	F	SI	PS	F	ON	BR	8	          
D011200120	001	01	M	34	CD	F	MO	BR	2	          
D011200122	001	02	M	20	CD	F	MO	BR	5	          
D011200123	001	01	M	19	CD	F	AU	BR	5	          
D011200124	001	02	M	31	CD	F	MO	BR	8	          
D011200125	001	01	M	33	CD	F	MO	BR	5	          
D011200126	001	02	M	31	CD	F	MO	BR	3	          
D011200127	001	02	M	22	CD	F	MO	BR	5	          
D011200128	001	02	F	25	PS	F	AU	BR	6	          
D011200129	001	01	M	39	PD	F	AU	BR	8	          
D011200130	001	02	M	29	CD	F	MO	BR	3	          
D011200130	002	02	F	25	PS	F	MO	BR	5	          
D011200131	001	02	M	28	CD	F	MO	BR	3	          
D011200132	001	01	F	34	PS	F	OU	BR	3	          
D011200132	002	01	F	42	PS	F	OU	BR	8	          
D011200133	001	01	M	51	CD	F	MO	BR	5	          
D011200134	001	01	M	48	PD	F	AU	BR	3	          
D011200135	001	01	M	25	CD	F	MO	BR	5	          
D011200135	002	01	F	23	PS	F	MO	BR	8	          
D011200136	001	02	F	37	CD	F	AU	BR	5	          
D011200137	001	01	M	42	CD	F	MO	BR	5	          
D011200138	001	01	M	30	PD	F	AU	BR	3	          
D011200139	001	02	M	48	CD	F	AU	BR	7	          
D011200140	001	01	M	62	PD	F	AU	BR	3	          
D011200142	001	01	M	50	PD	F	SI	BR	1	          
D011200143	001	02	M	42	CD	F	BI	BR	2	          
D011200144	001	01	F	47	PD	F	CM	BR	5	          
D011200146	001	01	M	44	PD	F	AU	BR	5	          
D011200147	001	01	M	31	PD	F	AU	BR	8	          
D011200148	001	01	M	43	CD	F	MO	BR	5	          
D011200149	001	01	M	35	CD	F	MO	BR	8	          
D011200149	002	01	M	36	PD	F	MO	BR	8	          
D011200150	001	01	M	69	PD	F	AU	BR	3	          
D011200151	001	01	F	53	PD	F	CM	BR	3	          
D011200152	001	02	M	32	PS	F	AU	BR	5	          
D011200154	001	01	M	36	CD	F	MO	BR	5	          
D011200155	001	01	M	65	PD	F	AU	BR	8	          
D011200156	001	01	M	SI	CD	F	MO	BR	8	          
D011200157	001	01	M	37	CD	F	MO	BR	5	          
D011200158	001	01	M	23	PS	F	AU	BR	5	          
D011200158	002	01	M	15	PS	F	AU	BR	5	          
D011200159	001	01	M	82	PD	F	MO	BR	1	          
D011200160	001	02	M	28	CD	F	MO	BR	3	          
D011200161	001	01	M	23	CD	F	MO	BR	5	          
D011200162	001	02	M	21	CD	F	AU	BR	7	          
D011200162	002	02	M	34	PS	F	AU	BR	3	          
D011200163	001	01	M	43	PD	F	AU	BR	3	          
D011200164	001	01	F	20	PS	F	MO	BR	5	          
D011200164	002	01	F	57	PD	F	MO	BR	5	          
D011200165	001	01	M	44	CD	F	AU	BR	5	          
D011200166	001	02	M	25	CD	F	AU	BR	5	          
D011200166	002	02	F	20	PS	F	AU	BR	8	          
D011200167	001	01	F	63	PS	F	AU	BR	3	          
D011200167	002	02	F	41	CD	F	AU	BR	3	          
D011200168	001	02	M	37	CD	F	AU	BR	5	          
D011200169	001	01	F	59	PD	F	AU	BR	8	          
D011200170	001	01	M	87	PD	F	CM	BR	7	          
D011200171	001	01	F	88	PD	F	MO	BR	3	          
D011200172	001	01	M	39	PD	F	AU	BR	7	          
D011200173	001	01	F	37	PS	F	AU	BR	8	          
D011200173	002	01	M	06	PS	F	AU	BR	8	          
D011200173	003	01	F	11	PS	F	AU	BR	8	          
D011200174	001	01	M	45	PD	F	AU	BR	2	          
D011200175	001	01	F	15	CD	F	AU	BR	3	          
D011200175	002	01	M	25	PS	F	AU	BR	5	          
D011200176	001	01	M	32	CD	F	MO	BR	5	          
D011200178	001	01	F	75	PS	F	ON	BR	7	          
D011200179	001	01	F	43	PD	F	MO	BR	5	          
D011200180	001	01	M	29	CD	F	MO	AA	8	          
D011200181	001	02	M	61	CD	F	AU	BR	3	          
D011200182	001	01	F	26	PD	F	SI	BR	7	          
D011200183	001	01	M	37	CD	F	MO	BR	7	          
D011200184	001	01	F	32	CD	F	AU	BR	7	          
D011200185	001	01	M	26	CD	F	MO	BR	3	          
D011200186	001	02	M	47	CD	F	MO	BR	3	          
D011200187	001	02	F	35	CD	F	BI	BR	7	          
D011200188	001	02	M	32	CD	F	MO	BR	5	          
D011200189	001	02	M	22	CD	F	BI	BR	8	          
D011200190	001	02	M	SI	PS	F	AU	BR	8	          
D011200190	002	02	F	SI	PS	F	AU	BR	8	          
D011200191	001	01	M	35	CD	F	MO	BR	5	          
D011200192	001	02	M	26	CD	F	MO	BR	8	          
D011200193	001	01	M	26	CD	F	MO	BR	5	          
D011200194	001	01	F	73	PS	F	OU	BR	8	          
D011200195	001	02	M	31	CD	F	MO	BR	8	          
D011200196	001	01	M	26	PD	F	AU	SA	8	          
D011200197	001	02	M	31	CD	F	MO	BR	5	          
D011200199	001	01	M	24	CD	F	MO	BR	6	          
D011200200	001	01	F	45	PD	F	SI	BR	8	          
D011200201	001	02	M	21	CD	F	MO	BR	3	          
D011200202	001	01	M	68	PS	F	OU	BR	3	          
D011200203	001	02	F	27	PS	F	CM	BR	7	          
D011200203	002	02	F	47	PS	F	CM	BR	7	          
D011200204	001	01	M	37	CD	F	AU	BR	5	          
D011200204	002	02	M	35	CD	F	AU	SA	5	          
D011200204	003	02	F	29	PS	F	AU	BR	5	          
D011200204	004	02	F	18	PS	F	AU	BR	3	          
D011200204	005	02	M	20	PS	F	AU	BR	3	          
D011200204	006	02	F	23	PS	F	AU	BR	5	          
D011200204	007	02	M	22	PS	F	AU	BR	7	          
D011200205	001	01	M	24	CD	F	MO	BR	8	          
D011200206	001	01	M	30	CD	F	MO	BR	8	          
D011200207	001	02	M	38	CD	F	MO	BR	3	          
D011200208	001	01	M	24	CD	F	MO	BR	5	          
D011200209	001	01	F	29	PD	F	AU	BR	7	          
D011200211	001	02	M	37	CD	F	MO	BR	7	          
D011200212	001	02	M	20	CD	F	MO	BR	3	          
D011200213	001	01	M	60	PS	F	OU	BR	5	          
D011200214	001	01	M	45	CD	F	MO	BR	5	          
D011200215	001	01	M	28	CD	F	MO	BR	3	          
D011200216	001	02	M	30	CD	F	MO	BR	5	          
D011200217	001	01	X	SI	CD	F	AU	BR	8	          
D011200218	001	01	M	48	CD	F	AU	BR	3	          
D011200219	001	01	M	25	CD	F	MO	BR	5	          
D011200219	002	01	F	25	PS	F	MO	BR	5	          
D011200219	003	02	M	25	CD	F	MO	BR	3	          
D011200220	001	01	M	24	CD	F	MO	BR	3	          
D011200221	001	01	M	28	CD	F	MO	BR	5	          
D011200222	001	01	M	49	PD	F	AU	BR	5	          
D011200223	001	01	F	42	PD	F	AU	BR	5	          
D011200224	001	01	F	11	PD	F	MO	BR	2	          
D011200224	002	01	F	11	PD	F	MO	BR	2	          
D011200225	001	01	M	32	CD	F	MO	BR	7	          
D011200226	001	01	M	30	CD	F	MO	BR	3	          
D011200227	001	01	M	23	PS	F	MO	BR	4	          
D011200228	001	02	M	23	CD	F	MO	BR	5	          
D011200229	001	02	M	25	CD	F	MO	BR	8	          
D011200229	002	02	M	30	PS	F	MO	BR	5	          
D011200229	003	03	M	25	CD	F	AU	BR	5	          
D011200229	004	04	M	54	CD	F	AU	BR	3	          
D011200230	001	01	F	21	PD	F	AU	BR	5	          
D011200231	001	01	M	35	CD	F	MO	BR	5	          
D011200232	001	02	M	43	CD	F	BI	BR	7	          
D011200233	001	01	M	29	CD	F	MO	BR	2	          
D011200234	001	01	F	23	PS	F	OU	BR	3	          
D011200235	001	01	M	42	CD	F	MO	BR	5	          
D011200236	001	01	M	22	CD	F	MO	BR	8	          
D011200237	001	01	M	51	CD	F	AU	BR	6	          
D011200238	001	01	M	34	CD	F	MO	BR	5	          
D011200239	001	01	F	30	PD	F	SI	BR	5	          
D011200240	001	02	M	29	CD	F	MO	BR	3	          
D011200241	001	01	F	46	CD	F	AU	BR	5	          
D011200242	001	01	M	26	CD	F	MO	BR	5	          
D011200243	001	01	M	59	CD	F	AU	BR	5	          
D011200243	002	01	F	25	PS	F	AU	BR	3	          
D011200244	001	02	M	67	CD	F	BI	BR	8	          
D011200245	001	02	F	21	PS	F	MO	BR	5	          
D011200246	001	02	M	21	CD	F	AU	BR	5	          
D011200247	001	01	M	22	CD	F	MO	BR	5	          
D011200247	002	01	F	21	PS	F	MO	BR	8	          
D011200247	003	02	M	20	CD	F	MO	BR	3	          
D011200247	004	02	F	16	PS	F	MO	BR	8	          
D011200248	001	01	M	21	CD	F	MO	BR	4	          
D011200249	001	02	M	28	CD	F	MO	BR	5	          
D011200250	001	01	M	28	CD	F	AU	BR	5	          
D011200251	001	02	M	24	CD	F	MO	BR	6	          
D011200252	001	01	F	40	PD	F	MO	BR	5	          
D011200253	001	01	M	29	CD	F	AU	BR	3	          
D011200254	001	01	M	26	CD	F	MO	BR	8	          
D011200255	001	01	M	32	PD	F	AU	BR	8	          
D011200256	001	02	M	26	CD	F	MO	BR	3	          
D011200257	001	01	M	24	CD	F	MO	BR	5	          
D011200258	001	01	M	29	CD	F	MO	BR	5	          
D011200258	002	01	M	20	PS	F	MO	BR	5	          
D011200259	001	02	M	25	CD	F	MO	BR	3	          
D011200261	001	01	M	26	CD	F	MO	BR	5	          
D011200261	002	01	F	83	PD	F	MO	BR	8	          
D011200262	001	02	M	42	CD	F	MO	BR	5	          
D011200262	002	03	M	33	CD	F	MO	BR	5	          
D011200262	003	04	M	34	CD	F	MO	BR	7	          
D011200263	001	01	F	12	PD	F	AU	BR	2	          
D011200264	001	01	M	44	CD	F	MO	BR	5	          
D011200265	001	02	M	32	CD	F	MO	BR	3	          
D011200266	001	01	M	59	PD	F	OU	BR	8	          
D011200267	001	01	M	SI	PD	F	AU	BR	8	          
D011200268	001	01	M	29	CD	F	AU	BR	3	          
D011200269	001	01	M	75	PD	F	AU	BR	8	          
D011200270	001	01	M	29	PD	F	AU	BR	3	          
D011200271	001	01	M	31	CD	F	MO	BR	3	          
D011200272	001	01	F	52	PD	F	OU	BR	3	          
D011200273	001	01	M	58	PD	F	AU	BR	3	          
D011200274	001	02	M	41	CD	F	MO	BR	5	          
D011200275	001	01	M	53	PD	F	AU	BR	4	          
D011200276	001	02	F	29	CD	F	AU	BR	7	          
D011200277	001	02	F	39	PS	F	OU	BR	3	          
D011200277	002	02	F	38	PS	F	OU	BR	3	          
D011200277	003	02	F	39	PS	F	OU	BR	3	          
D011200278	001	02	F	29	CD	F	AU	BR	7	          
D011200279	001	02	M	34	CD	F	MO	BR	3	          
D011200281	001	02	M	37	CD	F	MO	BR	5	          
D011200282	001	02	M	27	CD	F	MO	BR	5	          
D011200283	001	01	M	20	CD	F	AU	BR	5	          
D011200284	001	01	M	27	SI	F	AU	BR	5	          
D011200285	001	01	M	31	CD	F	MO	BR	7	          
D011200285	002	01	F	18	PD	F	MO	BR	5	          
D011200286	001	02	F	32	CD	F	MO	BR	5	          
D011200287	001	01	M	28	CD	F	MO	BR	3	          
D011200288	001	01	M	49	CD	F	MO	BR	5	          
D011200289	001	02	M	27	CD	F	MO	BR	7	          
D011200290	001	02	M	28	CD	F	MO	BR	5	          
D011200291	001	01	M	17	CD	F	MO	BR	8	          
D011200292	001	01	M	34	CD	F	MO	BR	3	          
D011200293	001	01	M	17	CD	F	AU	BR	3	          
D011200293	002	01	M	17	PS	F	AU	BR	2	          
D011200294	001	02	M	47	CD	F	MO	BR	5	          
D011200295	001	01	F	22	CD	F	MO	BR	7	          
D011200296	001	02	F	41	CD	F	MO	BR	7	          
D011200297	001	01	F	65	PD	F	CA	BR	2	          
D011200298	001	02	M	47	CD	F	MO	BR	5	          
D011200299	001	01	M	07	PD	F	AU	BR	2	          
D011200300	001	02	M	30	CD	F	MO	BR	3	          
D011200300	002	02	M	19	PS	F	MO	BR	3	          
D011200301	001	02	M	25	CD	F	MO	BR	5	          
D011200302	001	01	F	54	PS	F	ON	BR	3	          
D011200303	001	01	M	SI	CD	F	MO	BR	8	          
D011200303	002	01	F	SI	PS	F	MO	BR	8	          
D011200304	001	01	M	33	PS	F	AU	BR	5	          
D011200305	001	01	F	SI	PD	F	AU	BR	8	          
D011200306	001	01	M	36	PS	F	AU	BR	5	          
D011200307	001	02	M	26	CD	F	AU	BR	5	          
D011200308	001	01	F	70	PD	F	AU	BR	3	          
D011200309	001	01	M	18	CD	F	MO	BR	3	          
D011200310	001	02	F	38	PS	F	AU	BR	5	          
D011200310	002	02	F	28	PS	F	AU	BR	2	          
D011200311	001	01	M	35	PD	F	AU	BR	5	          
D011200312	001	02	M	39	CD	F	MO	BR	5	          
D011200313	001	01	M	SI	PD	F	AU	BR	8	          
D011200314	001	02	M	32	CD	F	MO	BR	5	          
D011200315	001	01	M	43	CD	F	MO	BR	5	          
D011200316	001	02	M	27	CD	F	MO	BR	5	          
D011200316	002	02	F	19	PS	F	MO	BR	6	          
D011200317	001	01	M	27	CD	F	MO	BR	8	          
D011200317	002	01	F	28	PS	F	MO	BR	5	          
D011200318	001	01	M	26	CD	F	MO	BR	5	          
D011200319	001	02	F	14	PS	F	MO	BR	3	          
D011200320	001	01	M	74	PD	F	SI	BR	3	          
D011200321	001	02	M	27	CD	F	MO	BR	5	          
D011200322	001	01	M	08	PD	F	AU	BR	2	          
D011200323	001	01	F	42	PD	F	AU	BR	3	          
D011200324	001	01	M	21	CD	F	AU	BR	3	          
D011200324	002	02	M	29	CD	F	MO	BR	5	          
D011200325	001	01	M	25	CD	F	CM	BR	3	          
D011200327	001	02	M	22	CD	F	MO	BR	2	          
D011200327	002	02	F	18	PS	F	MO	BR	3	          
D011200328	001	02	M	26	CD	F	MO	BR	5	          
D011200329	001	02	M	25	CD	F	MO	BR	5	          
D011200330	001	01	M	48	PD	F	MO	BR	3	          
D011200331	001	02	M	28	CD	F	MO	BR	6	          
D011200332	001	02	M	22	CD	F	MO	BR	8	          
D011200332	002	02	F	26	PS	F	MO	BR	3	          
D011200333	001	03	M	46	CD	F	MO	BR	5	          
D011200334	001	01	M	41	CD	F	AU	BR	5	          
D011200335	001	01	M	23	CD	F	MO	BR	5	          
D011200336	001	01	M	35	CD	F	MO	BR	5	          
D011200337	001	02	M	17	CD	F	BI	BR	3	          
D011200338	001	02	M	31	CD	F	MO	BR	6	          
D011200339	001	02	M	65	CD	F	BI	BR	8	          
D011200340	001	01	M	39	PD	F	MO	BR	5	          
D011200342	001	02	M	26	CD	F	MO	BR	7	          
D011200343	001	01	F	59	PS	F	AU	BR	5	          
D011200344	001	01	M	42	CD	F	MO	BR	3	          
D011200345	001	01	M	33	CD	F	MO	BR	5	          
D011200345	002	02	M	24	CD	F	MO	BR	5	          
D011200346	001	01	M	26	CD	F	AU	BR	3	          
D011200346	002	03	M	05	PS	F	AU	BR	8	          
D011200347	001	01	M	28	CD	F	MO	BR	7	          
D011200348	001	01	M	25	CD	F	MO	BR	3	          
D011200349	001	02	M	43	CD	F	AU	BR	8	          
D011200350	001	01	M	28	CD	F	MO	BR	5	          
D011200351	001	01	M	25	CD	F	MO	BR	5	          
D011200352	001	02	M	37	CD	F	MO	BR	5	          
D011200353	001	02	M	42	CD	F	MO	BR	7	          
D011200354	001	01	F	41	PS	F	ON	BR	7	          
D011200355	001	01	F	64	CD	F	AU	BR	5	          
D011200356	001	01	M	45	CD	F	BI	BR	3	          
D011200357	001	02	F	51	PS	F	CM	BR	2	          
D011200358	001	01	M	28	PD	F	AU	BR	8	          
D011200359	001	01	M	31	CD	F	MO	BR	3	          
D011200360	001	01	M	35	CD	F	MO	BR	5	          
D011200361	001	01	M	20	CD	F	CM	BR	3	          
D011200361	002	01	M	20	PS	F	CM	BR	3	          
D011200362	001	01	F	60	PS	F	CA	BR	7	          
D011200362	002	01	M	SI	PS	F	CA	BR	8	          
D011200363	001	01	F	35	CD	F	MO	BR	5	          
D011200364	001	01	M	34	CD	F	MO	BR	3	          
D011200364	002	01	F	08	PS	F	MO	BR	1	          
D011200365	001	01	M	25	CD	F	AU	BR	5	          
D011200366	001	01	F	43	PS	F	MO	BR	3	          
D011200367	001	01	M	38	PD	F	AU	BR	5	          
D011200368	001	01	F	SI	PD	F	SI	BR	8	          
D011200369	001	01	M	28	PS	F	AU	BR	6	          
D011200370	001	01	F	04	PD	F	MO	BR	8	          
D011200371	001	01	M	33	CD	F	MO	BR	5	          
D011200372	001	01	M	26	PD	F	AU	BR	5	          
D011200373	001	01	M	62	PS	F	ON	BR	3	          
D011200373	002	02	F	19	PS	F	OU	BR	3	          
D011200374	001	01	M	20	CD	F	MO	BR	5	          
D011200375	001	02	M	28	CD	F	MO	BR	5	          
D011200375	002	02	F	19	PS	F	MO	BR	3	          
D011200376	001	01	F	53	PS	F	OU	BR	2	          
D011200377	001	02	F	27	CD	F	ON	BR	6	          
D011200378	001	01	F	65	PS	F	OU	BR	3	          
D011200379	001	01	M	36	CD	F	MO	BR	3	          
D011200380	001	02	M	34	CD	F	MO	BR	3	          
D011200381	001	01	M	24	CD	F	CM	BR	3	          
D011200382	001	01	F	44	PD	F	AU	BR	5	          
D011200383	001	01	F	SI	PD	F	AU	BR	8	          
D011200384	001	01	M	24	CD	F	MO	BR	5	          
D011200385	001	02	F	31	CD	F	MO	BR	5	          
D011200385	002	02	F	23	PS	F	MO	BR	3	          
D011200386	001	01	M	29	CD	F	MO	BR	6	          
D011200387	001	01	M	SI	CD	F	MO	BR	8	          
D011200388	001	01	M	24	CD	F	MO	BR	6	          
D011200389	001	02	M	61	CD	F	BI	BR	1	          
D011200390	001	01	F	32	PD	F	ON	BR	5	          
D011200391	001	01	M	SI	CD	F	MO	BR	8	          
D011200392	001	02	M	33	CD	F	MO	BR	5	          
D011200393	001	02	M	31	CD	F	MO	BR	3	          
D011200395	001	02	M	20	CD	F	MO	BR	5	          
D011200396	001	01	M	05	PD	F	CM	BR	8	          
D011200397	001	02	F	28	PS	F	AU	BR	5	          
D011200398	001	01	M	27	CD	F	MO	BR	6	          
D011200398	002	01	F	SI	PS	F	MO	BR	8	          
D011200399	001	01	M	28	PD	F	SI	BR	5	          
D011200400	001	02	F	31	CD	F	MO	BR	5	          
D011200400	002	02	F	30	PS	F	MO	BR	5	          
D011200401	001	02	M	SI	CD	F	MO	BR	8	          
D011200402	001	02	M	21	CD	F	MO	BR	5	          
D011200403	001	02	M	22	CD	F	MO	BR	2	          
D011200404	001	02	F	22	PS	F	MO	BR	4	          
D011200405	001	02	X	SI	CD	F	MO	BR	8	          
D011200406	001	02	M	27	CD	F	MO	BR	8	          
D011200407	001	01	F	SI	PS	F	AU	BR	8	          
D011200408	001	02	M	25	CD	F	MO	BR	3	          
D011200408	002	02	F	34	PS	F	MO	BR	5	          
D011200409	001	02	M	44	CD	F	MO	BR	5	          
D011200410	001	01	M	42	PD	F	AU	BR	3	          
D011200411	001	01	M	22	CD	F	AU	SA	4	          
D011200411	002	01	M	21	PS	F	AU	BR	5	          
D011200412	001	02	M	23	CD	F	MO	BR	4	          
D011200413	001	02	M	28	CD	F	MO	BR	5	          
D011200414	001	01	M	34	CD	F	MO	BR	7	          
D011200415	001	02	M	35	CD	F	MO	BR	6	          
D011200416	001	02	M	47	CD	F	AU	BR	3	          
D011200417	001	01	M	23	CD	F	MO	BR	5	          
D011200418	001	01	F	43	PS	F	ON	BR	5	          
D011200419	001	01	M	SI	CD	F	MO	BR	8	          
D011200420	001	02	M	24	CD	F	MO	BR	5	          
D011200421	001	02	M	33	CD	F	MO	BR	7	          
